Time,Tibialis antelior,Gastrocnemius medialis
0,-0.001,0.013
0.001,0.006,0.014
0.002,0.007,0.004
0.003,0.004,-0.018
0.004,0.007,-0.015
0.005,0.011,0
0.006,0.012,0.002
0.007,0.006,0
0.008,0.003,-0.002
0.009,0.009,0.002
0.01,0.008,0
0.011,0.008,-0.001
0.012,0.003,0
0.013,0.003,-0.002
0.014,0,0.003
0.015,0.004,0.003
0.016,0.007,0.002
0.017,0.002,-0.001
0.018,0,0
0.019,-0.006,-0.004
0.02,-0.002,0
0.021,0.006,0.001
0.022,0.008,0.006
0.023,0.004,0.006
0.024,0.004,0.005
0.025,0.003,0.005
0.026,0.002,0.001
0.027,0.002,-0.005
0.028,0.002,-0.003
0.029,0.003,0.004
0.03,0.002,-0.002
0.031,0.005,0.003
0.032,0.007,0.003
0.033,0.002,0
0.034,0,0
0.035,0.004,0.002
0.036,0.003,0.004
0.037,0.004,0.003
0.038,0,0
0.039,-0.008,-0.006
0.04,-0.006,0
0.041,0.001,0
0.042,0.006,0
0.043,0.005,0.003
0.044,0.007,0.009
0.045,0.004,0.014
0.046,0.005,0.014
0.047,0.004,0.009
0.048,0.001,-0.005
0.049,0.003,-0.01
0.05,0.004,-0.002
0.051,0.006,-0.008
0.052,0.008,-0.008
0.053,0.007,0.003
0.054,0,0
0.055,0,-0.006
0.056,0.002,-0.014
0.057,0.001,-0.016
0.058,-0.003,0.001
0.059,-0.009,0.003
0.06,-0.006,-0.006
0.061,0.003,-0.006
0.062,0.007,-0.001
0.063,0.006,0.004
0.064,0.008,0.003
0.065,0.007,0.007
0.066,0.005,0
0.067,0.006,0
0.068,0.008,0
0.069,0.011,0.004
0.07,0.012,0.002
0.071,0.01,0.004
0.072,0.007,0.004
0.073,0.006,0.003
0.074,0.001,0.003
0.075,0.002,0
0.076,0,0.001
0.077,0,0.002
0.078,-0.003,-0.002
0.079,-0.013,-0.013
0.08,-0.01,-0.008
0.081,0.003,-0.005
0.082,0.006,0
0.083,0.007,0.001
0.084,0.011,0.003
0.085,0.014,0.008
0.086,0.01,0.01
0.087,0.008,0.013
0.088,0.009,0.011
0.089,0.009,0.007
0.09,0.009,-0.001
0.091,0.008,0
0.092,0.007,0.007
0.093,0.004,0.004
0.094,-0.003,0
0.095,0,0.002
0.096,-0.002,0.005
0.097,0,-0.004
0.098,-0.002,-0.001
0.099,-0.011,-0.005
0.1,-0.005,0.002
0.101,0.005,0.014
0.102,0.008,-0.004
0.103,0.006,-0.01
0.104,0.01,-0.003
0.105,0.009,0.001
0.106,0.009,-0.002
0.107,0.005,-0.001
0.108,0.003,-0.005
0.109,0.003,-0.002
0.11,0.003,-0.006
0.111,0.004,-0.008
0.112,0.004,-0.001
0.113,0.002,0
0.114,0,-0.001
0.115,0,0
0.116,0.001,0.002
0.117,0.001,0.002
0.118,0,0
0.119,-0.007,-0.002
0.12,-0.002,0
0.121,0.007,0.001
0.122,0.007,0.004
0.123,0.005,0.005
0.124,0.006,0.004
0.125,0.003,0.002
0.126,0.001,-0.005
0.127,0.003,-0.002
