Time,Tibialis antelior,Gastrocnemius medialis
0,0,-0.019
0.001,-0.016,-0.014
0.002,-0.025,-0.014
0.003,-0.004,0.008
0.004,0.01,0.019
0.005,0.007,0.004
0.006,0.006,0
0.007,0.012,-0.003
0.008,0.007,-0.005
0.009,0.008,-0.006
0.01,0.01,-0.007
0.011,0.006,-0.005
0.012,0.009,-0.007
0.013,0.008,-0.005
0.014,0.006,-0.007
0.015,0.007,-0.007
0.016,0.005,-0.006
0.017,-0.004,-0.006
0.018,0.002,-0.005
0.019,0.005,-0.005
0.02,-0.002,-0.009
0.021,-0.015,-0.025
0.022,-0.026,-0.033
0.023,-0.003,-0.023
0.024,0.014,-0.019
0.025,0.01,-0.029
0.026,0.008,-0.038
0.027,0.015,-0.014
0.028,0.008,0.07
0.029,0.009,0.083
0.03,0.009,0.022
0.031,0.007,0.03
0.032,0.009,0.025
0.033,0.009,0.019
0.034,0.004,-0.011
0.035,0.008,-0.029
0.036,0.001,-0.013
0.037,0,-0.011
0.038,0.002,-0.025
0.039,-0.003,-0.035
0.04,-0.003,-0.022
0.041,-0.016,-0.021
0.042,-0.024,-0.003
0.043,0.001,0.009
0.044,0.017,-0.001
0.045,0.011,0.024
0.046,0.006,0.057
0.047,0.013,-0.003
0.048,0.004,-0.023
0.049,0.011,-0.002
0.05,0.01,0.038
0.051,0.01,0.079
0.052,0.012,0.059
0.053,0.008,0.012
0.054,0.004,-0.003
0.055,0.006,0.005
0.056,0.006,0.004
0.057,0,0.012
0.058,0.001,0.004
0.059,0.002,0.007
0.06,-0.001,0
0.061,-0.02,-0.005
0.062,-0.029,-0.016
0.063,-0.007,-0.004
0.064,0.01,-0.005
0.065,0.009,0.001
0.066,0.008,0.002
0.067,0.016,0
0.068,0.009,0
0.069,0.009,-0.003
0.07,0.008,0.001
0.071,0.005,0.016
0.072,0.004,0.026
0.073,0.009,0.028
0.074,0.007,0.024
0.075,0.006,0.013
0.076,0.014,-0.02
0.077,0.012,-0.054
0.078,0.015,-0.017
0.079,0.015,-0.013
0.08,0.005,-0.039
0.081,-0.006,-0.04
0.082,-0.024,-0.05
0.083,-0.016,-0.024
0.084,0.003,-0.017
0.085,0.005,-0.009
0.086,0.004,-0.003
0.087,0.004,0.022
0.088,0,0.049
0.089,0,0.045
0.09,0.003,0.022
0.091,0.006,0.013
0.092,0.003,0.006
0.093,0.004,0.002
0.094,0.002,0.011
0.095,0.003,0.006
0.096,0,0.019
0.097,-0.006,0.019
0.098,-0.004,0.003
0.099,-0.006,-0.014
0.1,-0.005,-0.009
0.101,-0.012,-0.02
0.102,-0.02,-0.073
0.103,-0.005,-0.109
0.104,0.015,-0.13
0.105,0.014,-0.123
0.106,0.009,0.023
0.107,0.014,0.113
0.108,0.009,0.038
0.109,0.014,0.136
0.11,0.011,0.125
0.111,0.009,0.043
0.112,0.011,0.054
0.113,0.01,0.026
0.114,0.008,0.023
0.115,0.012,0.019
0.116,0.004,0.034
0.117,0.003,0.025
0.118,0.006,0.007
0.119,0.003,0
0.12,0.003,-0.005
0.121,-0.014,-0.017
0.122,-0.026,-0.023
0.123,-0.005,-0.013
0.124,0.008,-0.007
0.125,0.012,-0.01
0.126,0.012,0
0.127,0.015,0.015
0.128,0.012,0.011
0.129,0.014,0.008
0.13,0.01,-0.001
0.131,0.014,-0.049
0.132,0.015,-0.103
0.133,0.01,-0.025
0.134,0.014,0.025
0.135,0.01,-0.006
0.136,0.006,0
0.137,0.008,-0.007
0.138,0.007,-0.004
0.139,0.007,-0.013
0.14,0.001,-0.006
0.141,-0.017,-0.014
0.142,-0.023,-0.013
0.143,-0.007,-0.008
0.144,0.008,-0.002
0.145,0.009,-0.002
0.146,0.009,0
0.147,0.007,0
0.148,0.006,-0.006
0.149,0.006,0.001
0.15,0.01,0.002
0.151,0.011,0.001
0.152,0.009,0.002
0.153,0.011,0.001
