Time,Tibialis antelior,Gastrocnemius medialis
0,-0.032,-0.001
0.001,-0.043,0
0.002,-0.083,0.002
0.003,-0.055,-0.003
0.004,-0.044,-0.011
0.005,-0.036,-0.012
0.006,-0.029,-0.005
0.007,-0.046,-0.004
0.008,-0.05,0
0.009,-0.056,0.006
0.01,-0.055,0.004
0.011,-0.044,0.005
0.012,-0.035,-0.001
0.013,-0.03,0
0.014,-0.044,0
0.015,-0.045,-0.007
0.016,-0.012,-0.003
0.017,0.002,0
0.018,0.004,-0.005
0.019,0.022,-0.012
0.02,0.036,-0.018
0.021,0.042,-0.009
0.022,0.045,-0.004
0.023,0.024,-0.002
0.024,0.001,0
0.025,-0.032,0.006
0.026,-0.114,0.01
0.027,-0.119,0.007
0.028,-0.035,0.005
0.029,0.027,0.004
0.03,0.025,0
0.031,0.059,0.001
0.032,0.084,0
0.033,0.097,-0.003
0.034,0.132,-0.002
0.035,0.061,0.003
0.036,-0.036,0.006
0.037,-0.06,0.007
0.038,-0.028,0.005
0.039,-0.039,0.002
0.04,-0.069,0.005
0.041,-0.04,0.003
0.042,0.026,0.002
0.043,0.034,-0.001
0.044,0.019,-0.005
0.045,-0.001,-0.002
0.046,0.055,0.001
0.047,0.06,0.001
0.048,0.044,0.004
0.049,0.035,0.005
0.05,0.012,0.001
0.051,0.064,0
0.052,0.127,0
0.053,0.143,0
0.054,0.057,0
0.055,-0.025,0
0.056,-0.047,0
0.057,-0.092,0.001
0.058,-0.143,0
0.059,-0.169,0.003
0.06,-0.157,0.006
0.061,-0.127,0.002
0.062,-0.058,-0.014
0.063,0.048,-0.035
0.064,0.009,-0.035
0.065,-0.031,-0.018
0.066,0.019,-0.044
0.067,0.046,-0.106
0.068,0.099,-0.133
0.069,0.069,-0.162
0.07,0.07,-0.237
0.071,0.088,-0.227
0.072,0.082,-0.084
0.073,0.086,0.054
0.074,0.057,0.051
0.075,0.037,-0.002
0.076,0.029,0.07
0.077,0.035,0.216
0.078,0.049,0.195
0.079,0.043,0.152
0.08,0.03,0.184
0.081,0.021,0.227
0.082,0.008,0.222
0.083,-0.012,0.117
0.084,-0.043,0.07
0.085,-0.089,0.03
0.086,-0.116,-0.04
0.087,-0.092,-0.094
0.088,-0.087,-0.146
0.089,-0.075,-0.23
0.09,-0.046,-0.292
0.091,0.008,-0.29
0.092,0.058,-0.259
0.093,0.063,-0.235
0.094,0.024,-0.194
0.095,0.01,0.004
0.096,-0.018,0.239
0.097,-0.022,0.272
0.098,0.012,0.245
0.099,0.027,0.182
0.1,0.003,0.146
0.101,-0.038,0.175
0.102,-0.003,0.171
0.103,-0.007,0.153
0.104,0.011,0.072
0.105,0.046,-0.007
0.106,0.039,-0.062
0.107,0.052,-0.015
0.108,0.048,0.126
0.109,0.091,0.196
0.11,0.097,0.207
0.111,0.03,0.183
0.112,-0.044,0.059
0.113,-0.024,-0.056
0.114,0.045,-0.093
0.115,0.092,-0.128
0.116,0.031,-0.159
0.117,-0.016,-0.243
0.118,-0.045,-0.286
0.119,-0.04,-0.238
0.12,-0.019,-0.231
0.121,-0.013,-0.096
0.122,0.002,0.044
0.123,-0.027,-0.124
0.124,-0.032,-0.39
0.125,-0.036,-0.476
0.126,-0.024,-0.472
0.127,0,-0.248
0.128,0.065,0.124
0.129,0.09,0.155
0.13,0.071,0.008
0.131,0.059,-0.042
0.132,0.025,0.362
0.133,-0.012,1.013
0.134,-0.028,0.918
0.135,-0.061,0.628
0.136,-0.095,0.408
0.137,-0.082,0.302
0.138,-0.031,0.281
0.139,-0.022,0.194
0.14,-0.039,0.132
0.141,-0.064,0.079
0.142,-0.063,0.032
0.143,0.007,-0.001
0.144,0.028,-0.038
0.145,0.03,-0.057
0.146,0.014,-0.061
0.147,-0.001,-0.065
0.148,-0.019,-0.058
0.149,-0.029,-0.063
0.15,-0.041,-0.081
0.151,-0.058,-0.095
0.152,-0.064,-0.168
0.153,-0.042,-0.228
0.154,-0.004,-0.275
0.155,-0.023,-0.374
0.156,0.007,-0.381
0.157,0.027,-0.466
0.158,0.02,-0.405
0.159,0.041,-0.204
0.16,0,-0.16
0.161,-0.037,-0.513
0.162,-0.023,-0.515
0.163,0.014,-0.033
0.164,0.048,0.282
0.165,0.055,0.224
0.166,0.002,0.116
0.167,-0.024,0.071
0.168,0.019,0.083
0.169,0.088,0.231
0.17,0.144,0.301
0.171,0.163,0.257
0.172,0.156,-0.033
0.173,0.109,-0.343
0.174,0.039,-0.546
0.175,-0.003,-0.748
0.176,-0.01,-0.823
