Time,Tibialis antelior,Gastrocnemius medialis
0,0.014,0.015
0.001,0.016,0.013
0.002,0.01,0.007
0.003,0.012,0.005
0.004,0.006,-0.001
0.005,0.009,-0.022
0.006,0.008,-0.039
0.007,0.011,-0.046
0.008,0.013,-0.06
0.009,0.015,-0.067
0.01,0.014,-0.057
0.011,0.012,-0.041
0.012,0.007,-0.001
0.013,-0.004,0.082
0.014,0,0.082
0.015,0.002,0.004
0.016,0.002,-0.041
0.017,-0.026,-0.078
0.018,-0.05,-0.105
0.019,-0.022,-0.12
0.02,0.012,-0.138
0.021,0.019,-0.075
0.022,0.015,0.132
0.023,0.018,0.221
0.024,0.01,0.069
0.025,0.012,0.028
0.026,0.013,0.036
0.027,0.014,0.094
0.028,0.017,0.135
0.029,0.017,0.046
0.03,0.015,0.064
0.031,0.009,0.023
0.032,0.004,0.025
0.033,-0.002,0.009
0.034,0.002,0.017
0.035,-0.003,0.007
0.036,-0.004,0.001
0.037,-0.025,-0.013
0.038,-0.051,-0.031
0.039,-0.024,-0.015
0.04,0.012,0.004
0.041,0.016,0.004
0.042,0.012,-0.001
0.043,0.02,0.008
0.044,0.014,0
0.045,0.018,0.008
0.046,0.013,0
0.047,0.013,0.003
0.048,0.016,0
0.049,0.017,0.004
0.05,0.014,0.002
0.051,0.005,-0.002
0.052,0.002,-0.013
0.053,-0.008,-0.015
0.054,-0.004,-0.013
0.055,-0.004,-0.015
0.056,-0.002,-0.01
0.057,-0.022,-0.021
0.058,-0.046,-0.043
0.059,-0.02,-0.024
0.06,0.014,0.003
0.061,0.023,0
0.062,0.014,-0.01
0.063,0.019,-0.007
0.064,0.016,-0.004
0.065,0.016,-0.002
0.066,0.012,-0.009
0.067,0.013,-0.003
0.068,0.011,-0.007
0.069,0.015,-0.011
0.07,0.011,-0.011
0.071,0.007,-0.02
0.072,0.002,-0.023
0.073,-0.002,-0.028
0.074,0.003,-0.004
0.075,-0.003,0.049
0.076,-0.002,0.04
0.077,-0.023,-0.009
0.078,-0.045,-0.023
0.079,-0.021,-0.011
0.08,0.009,0.015
0.081,0.016,0.015
0.082,0.009,0.012
0.083,0.013,0.012
0.084,0.01,0.006
0.085,0.015,0.009
0.086,0.007,0.004
0.087,0.007,0
0.088,0.012,-0.002
0.089,0.015,-0.006
0.09,0.014,0
0.091,0.01,0
0.092,0.004,-0.006
0.093,-0.002,-0.01
0.094,0.005,-0.007
0.095,0.004,-0.006
0.096,0.003,-0.002
0.097,-0.022,-0.017
0.098,-0.045,-0.031
0.099,-0.019,-0.011
0.1,0.011,0.011
0.101,0.012,0.012
0.102,0.006,0.012
0.103,0.012,0.009
0.104,0.008,0.006
0.105,0.011,0.011
0.106,0.008,0.007
0.107,0.01,0.007
0.108,0.012,0.005
0.109,0.015,0.009
0.11,0.014,0.01
0.111,0.009,0.001
0.112,0.004,-0.007
0.113,0,-0.014
0.114,0.002,-0.008
0.115,0,-0.006
0.116,-0.002,-0.004
0.117,-0.022,-0.016
0.118,-0.046,-0.029
0.119,-0.017,-0.015
0.12,0.011,-0.003
0.121,0.017,0.003
0.122,0.013,0.004
0.123,0.017,0.011
0.124,0.015,0.007
0.125,0.015,0.009
0.126,0.012,0.004
0.127,0.011,0.003
0.128,0.02,0.01
0.129,0.018,0.01
0.13,0.016,0.009
0.131,0.008,0.005
0.132,0.008,0
0.133,-0.001,-0.01
0.134,0.002,-0.001
0.135,0,-0.001
0.136,-0.001,-0.002
0.137,-0.024,-0.013
0.138,-0.042,-0.025
0.139,-0.017,-0.013
0.14,0.008,0
0.141,0.015,0
0.142,0.014,0.007
0.143,0.018,0.018
0.144,0.013,0.012
0.145,0.015,0.003
0.146,0.011,0.003
0.147,0.01,0.007
0.148,0.012,0.019
0.149,0.011,0.012
0.15,0.009,0.017
0.151,0.004,0.022
0.152,0.002,0.008
0.153,-0.005,-0.002
0.154,0,0.003
0.155,0,-0.002
0.156,-0.001,-0.011
0.157,-0.021,-0.047
0.158,-0.04,-0.061
0.159,-0.014,-0.025
0.16,0.014,0.007
0.161,0.017,0.016
0.162,0.011,-0.016
0.163,0.015,-0.023
0.164,0.011,-0.036
0.165,0.01,-0.048
0.166,0.01,-0.043
0.167,0.01,0.02
0.168,0.012,0.104
0.169,0.011,0.085
0.17,0.008,0.044
0.171,0.005,0.042
0.172,0,0.018
0.173,-0.005,0.003
0.174,-0.001,0.011
0.175,-0.001,0.025
0.176,-0.003,0.015
0.177,-0.023,-0.016
0.178,-0.037,-0.023
0.179,-0.012,0.003
0.18,0.013,0.026
0.181,0.017,0.005
0.182,0.012,0.008
0.183,0.013,0.007
0.184,0.006,-0.006
0.185,0.007,-0.001
0.186,0.006,-0.001
0.187,0.009,-0.003
0.188,0.011,-0.011
0.189,0.009,-0.002
0.19,0.011,0.002
0.191,0.006,0
0.192,0.002,-0.009
0.193,0,-0.024
0.194,0.004,-0.001
0.195,0.003,0.016
0.196,0.001,-0.003
0.197,-0.018,-0.01
0.198,-0.035,-0.031
0.199,-0.011,-0.012
0.2,0.015,0.007
0.201,0.015,0.009
0.202,0.007,0.006
0.203,0.012,0.01
0.204,0.007,0.01
0.205,0.011,0.008
0.206,0.007,0.008
0.207,0.009,0.007
0.208,0.012,0.009
0.209,0.015,0.007
0.21,0.017,0.006
0.211,0.008,0.002
0.212,0.004,-0.004
0.213,0,-0.016
0.214,0.004,-0.013
0.215,0,-0.008
0.216,-0.001,-0.005
0.217,-0.019,-0.02
0.218,-0.038,-0.027
0.219,-0.015,-0.012
0.22,0.009,-0.003
0.221,0.013,-0.004
0.222,0.012,0.003
0.223,0.016,0.006
0.224,0.012,0.008
0.225,0.013,0.007
0.226,0.013,0.005
0.227,0.015,0.005
0.228,0.015,0.007
0.229,0.015,0.002
0.23,0.015,-0.004
0.231,0.011,-0.002
0.232,0.007,0
0.233,-0.003,-0.004
0.234,0.002,0
0.235,-0.003,0.001
0.236,0,0.003
0.237,-0.022,-0.007
0.238,-0.041,-0.017
0.239,-0.018,-0.009
0.24,0.008,0
0.241,0.01,-0.001
0.242,0.008,-0.007
0.243,0.015,-0.006
0.244,0.012,-0.012
0.245,0.016,0.001
0.246,0.013,0.006
0.247,0.018,0.009
0.248,0.018,0.003
0.249,0.016,0.001
0.25,0.012,0.017
0.251,0.007,0.017
0.252,0.002,0.007
0.253,-0.003,0
0.254,0,0.006
0.255,-0.001,0.003
0.256,0,0.007
0.257,-0.019,-0.009
0.258,-0.039,-0.037
0.259,-0.015,-0.029
0.26,0.014,-0.029
0.261,0.014,-0.055
0.262,0.011,-0.085
0.263,0.013,-0.089
0.264,0.007,-0.062
0.265,0.007,0.018
0.266,0.003,0.034
0.267,0.002,0.01
0.268,0.01,0.089
0.269,0.015,0.065
0.27,0.011,-0.02
0.271,0.008,-0.043
0.272,0.006,0.03
0.273,0,0.139
0.274,0,0.088
0.275,-0.004,0.081
0.276,-0.002,0.08
0.277,-0.021,0.044
0.278,-0.035,0.023
0.279,-0.011,0.004
0.28,0.013,0.02
0.281,0.016,0.002
0.282,0.012,-0.002
0.283,0.015,-0.006
0.284,0.007,-0.016
0.285,0.013,-0.014
0.286,0.013,-0.009
0.287,0.012,-0.026
0.288,0.011,-0.035
0.289,0.012,-0.049
0.29,0.013,-0.023
0.291,0.004,0.067
0.292,0.001,0.065
0.293,-0.001,-0.007
0.294,0,0.003
0.295,-0.002,-0.01
0.296,0,-0.02
0.297,-0.012,-0.027
0.298,-0.031,-0.033
0.299,-0.012,-0.006
0.3,0.011,0.027
0.301,0.013,0.038
0.302,0.008,0.027
0.303,0.009,-0.027
0.304,0.008,-0.044
0.305,0.011,-0.027
0.306,0.01,-0.044
0.307,0.006,-0.066
0.308,0.01,-0.076
0.309,0.012,-0.014
0.31,0.015,0.105
0.311,0.013,0.074
0.312,0.007,-0.04
0.313,0,-0.04
0.314,0.001,-0.054
0.315,0,-0.029
0.316,-0.002,-0.03
0.317,-0.019,-0.013
0.318,-0.039,-0.012
0.319,-0.014,0.003
0.32,0.012,0.03
0.321,0.014,-0.018
0.322,0.012,-0.057
0.323,0.014,-0.082
0.324,0.007,-0.101
0.325,0.008,-0.051
0.326,0.005,0.124
0.327,0.011,0.209
0.328,0.012,0.08
0.329,0.012,0.022
0.33,0.01,0.02
0.331,0.006,0.027
0.332,0,0.034
0.333,-0.006,-0.011
0.334,0,-0.021
0.335,-0.004,-0.028
0.336,-0.002,0.08
0.337,-0.021,0.145
0.338,-0.033,0.001
0.339,-0.007,0.017
0.34,0.015,0.032
0.341,0.018,0.002
0.342,0.012,0.023
0.343,0.015,-0.004
0.344,0.009,0.003
0.345,0.016,-0.021
0.346,0.013,-0.023
0.347,0.015,-0.033
0.348,0.017,-0.015
0.349,0.013,-0.001
0.35,0.012,0.021
0.351,0.007,-0.005
0.352,0.002,-0.012
0.353,-0.005,-0.018
0.354,-0.002,-0.012
0.355,-0.004,-0.019
0.356,0,-0.037
0.357,-0.017,-0.042
0.358,-0.033,-0.044
0.359,-0.01,-0.027
0.36,0.015,-0.006
0.361,0.014,0.024
0.362,0.01,0.002
0.363,0.015,-0.011
0.364,0.008,-0.02
0.365,0.009,-0.014
0.366,0.008,-0.015
0.367,0.012,-0.027
0.368,0.013,-0.043
0.369,0.017,-0.054
0.37,0.012,-0.032
0.371,0.009,0.016
0.372,0.003,0.042
0.373,-0.002,0.005
0.374,0.003,-0.001
0.375,0.001,0.054
0.376,0.001,0.065
0.377,-0.022,0.014
0.378,-0.038,0.003
0.379,-0.015,0.008
0.38,0.011,0.019
0.381,0.014,-0.017
0.382,0.008,-0.052
0.383,0.012,-0.064
0.384,0.009,-0.058
0.385,0.011,-0.079
0.386,0.007,-0.13
0.387,0.006,-0.111
0.388,0.006,-0.035
0.389,0.009,0.049
0.39,0.009,0.015
0.391,0.009,-0.017
0.392,0.003,0.21
0.393,-0.005,0.185
0.394,0.001,0.074
0.395,0.001,0.119
0.396,-0.002,0.03
0.397,-0.018,0
0.398,-0.036,-0.048
0.399,-0.015,-0.029
0.4,0.008,-0.045
0.401,0.009,-0.041
0.402,0.005,-0.029
0.403,0.008,0.005
0.404,0.002,0.035
0.405,0.005,0.02
0.406,0.002,-0.034
