Time,Tibialis antelior,Gastrocnemius medialis
0,0.002,0.003
0.001,0.001,-0.002
0.002,0.002,-0.003
0.003,0.002,-0.001
0.004,-0.001,0
0.005,-0.008,-0.009
0.006,-0.004,-0.009
0.007,0.004,-0.01
0.008,0.003,-0.013
0.009,0.003,-0.011
0.01,0.005,-0.006
0.011,0,0.002
0.012,0.001,0.031
0.013,0.003,0.046
0.014,0.006,0.016
0.015,0.004,0.007
0.016,0.001,0.001
0.017,0.002,-0.009
0.018,0.006,0.002
0.019,0.005,0.006
0.02,0.005,-0.012
0.021,0.008,-0.008
0.022,0.005,0.018
0.023,0.009,-0.004
0.024,0.001,-0.003
0.025,-0.009,0
0.026,-0.003,-0.007
0.027,0.004,-0.002
0.028,0.006,0
0.029,0.008,0.007
0.03,0.01,0.003
0.031,0.006,0.007
0.032,0.009,0.004
0.033,0.009,0.008
0.034,0.01,0.005
0.035,0.011,0.007
0.036,0.011,0.007
0.037,0.008,0.007
0.038,0.007,0.002
0.039,0.002,-0.002
0.04,-0.004,0.003
0.041,-0.006,0
0.042,-0.003,-0.006
0.043,0,-0.006
0.044,-0.005,0.001
0.045,-0.011,0
0.046,-0.008,-0.003
0.047,0.002,0.001
0.048,0.005,0.002
0.049,0.005,0.004
0.05,0.01,0.006
0.051,0.007,0
0.052,0.005,0
0.053,0.007,0
0.054,0.009,-0.002
0.055,0.009,0.001
0.056,0.007,0
0.057,0.002,-0.003
0.058,0.001,-0.005
0.059,0.001,-0.001
0.06,-0.003,0
0.061,0,0.005
0.062,0.002,0.007
0.063,0.002,0
0.064,-0.003,0
0.065,-0.007,-0.004
0.066,0,0.001
0.067,0.007,0.006
0.068,0.006,0.003
0.069,0.003,0.005
0.07,0.007,0.005
0.071,0.006,0
0.072,0.006,-0.011
0.073,0.005,-0.006
0.074,0.003,-0.002
0.075,0.006,-0.006
0.076,0.007,0.001
0.077,0.005,-0.001
0.078,0.004,-0.001
0.079,0.004,0
0.08,0.001,0.001
0.081,0.002,0.005
0.082,0.003,0.003
0.083,0.001,-0.001
0.084,-0.006,-0.004
0.085,-0.014,-0.007
0.086,-0.005,0.001
0.087,0.004,0
0.088,0.009,-0.004
0.089,0.006,0.001
0.09,0.006,-0.001
0.091,0.004,0
0.092,0.006,0.002
0.093,0.003,0.001
0.094,0.002,-0.001
0.095,0.005,-0.007
0.096,0.007,-0.008
0.097,0.006,-0.001
0.098,0.009,0.001
0.099,0.006,0.008
0.1,0.002,0.012
0.101,0.001,0.009
0.102,0,0
0.103,0,-0.003
0.104,-0.001,-0.004
0.105,-0.007,0
0.106,-0.002,0.005
0.107,0.005,0.004
0.108,0.005,0.003
0.109,0.005,-0.003
0.11,0.005,-0.008
0.111,0.005,-0.008
0.112,0.006,0
0.113,0.002,0.004
0.114,0.003,0.004
0.115,0.008,0.005
0.116,0.01,0.007
0.117,0.011,0.003
0.118,0.008,-0.004
0.119,0.004,-0.005
0.12,0,0.001
0.121,0.001,-0.001
0.122,0.002,-0.003
0.123,0.003,0.001
0.124,-0.002,0.001
0.125,-0.007,0
0.126,-0.003,0.003
0.127,0.003,0.003
0.128,0.007,0.003
0.129,0.006,-0.001
0.13,0.008,-0.005
0.131,0.004,-0.002
0.132,0.006,0
0.133,0.006,-0.001
0.134,0.005,0
0.135,0.008,0.004
0.136,0.009,0.006
0.137,0.006,0.008
0.138,0.005,0.001
0.139,0.002,-0.006
0.14,0,-0.002
