Time,Tibialis antelior,Gastrocnemius medialis
0,0.008,0.003
0.001,0.003,0.002
0.002,-0.001,0.002
0.003,-0.018,-0.007
0.004,-0.029,-0.014
0.005,-0.013,-0.003
0.006,0.011,0.01
0.007,0.016,0.009
0.008,0.01,0.007
0.009,0.012,0.01
0.01,0.004,0.002
0.011,0.006,0.003
0.012,0.008,0.006
0.013,0.014,0.005
0.014,0.015,0.004
0.015,0.014,0.003
0.016,0.011,0.003
0.017,0.008,-0.001
0.018,0.001,-0.004
0.019,-0.003,-0.005
0.02,0.004,-0.001
0.021,0.002,-0.002
0.022,0.008,-0.001
0.023,-0.013,-0.011
0.024,-0.025,-0.016
0.025,0.005,-0.007
0.026,0.024,0.005
0.027,0.026,0.006
0.028,0.018,0.006
0.029,0.016,0.007
0.03,0.007,0.004
0.031,-0.004,0.004
0.032,-0.002,0.004
0.033,0.003,0.004
0.034,-0.003,0.003
0.035,-0.005,0.001
0.036,-0.005,0.001
0.037,0.002,0
0.038,0.007,-0.004
0.039,-0.001,-0.01
0.04,-0.001,-0.009
0.041,-0.008,-0.003
0.042,-0.001,-0.004
0.043,-0.013,-0.014
0.044,-0.026,-0.022
0.045,-0.007,-0.006
0.046,0.014,0.007
0.047,0.008,0.008
0.048,0.004,0.005
0.049,0.009,0.007
0.05,0.007,0.003
0.051,0.015,0.004
0.052,0.018,0.001
0.053,0.02,0.004
0.054,0.016,0.004
0.055,0.013,0.003
0.056,0.007,0.001
0.057,0.003,0
0.058,0,-0.001
0.059,-0.001,-0.004
0.06,0.002,-0.002
0.061,0.002,-0.002
0.062,0.003,-0.002
0.063,-0.017,-0.008
0.064,-0.03,-0.014
0.065,-0.013,-0.007
0.066,0.007,0.004
0.067,0.012,0.005
0.068,0.013,0.006
0.069,0.014,0.008
0.07,0.008,0.007
0.071,0.006,0.002
0.072,0.006,-0.002
0.073,0.008,-0.001
0.074,0.009,0
0.075,0.011,0
0.076,0.011,0.002
0.077,0.008,0.001
0.078,0.006,-0.002
0.079,-0.002,-0.002
0.08,0,0
0.081,0.002,0
0.082,0.001,-0.004
