Time,Tibialis antelior,Gastrocnemius medialis
0.12,0.0,0.002
0.121,0.003,-0.001
0.122,0.002,0.001
0.123,-0.001,0.001
0.124,-0.009,-0.002
0.125,-0.011,-0.002
0.126,-0.002,0.0
0.127,0.006,0.002
0.128,0.007,0.002
0.129,0.007,0.003
0.13,0.011,0.003
0.131,0.009,-0.003
0.132,0.009,-0.004
0.133,0.007,0.002
0.134,0.007,0.007
0.135,0.011,0.004
0.136,0.012,0.003
0.137,0.01,0.002
0.138,0.008,0.002
0.139,0.001,0.002
0.14,0.0,0.0
0.141,0.0,0.001
0.142,-0.001,0.0
0.143,-0.001,0.001
0.144,-0.008,-0.001
0.145,-0.011,-0.001
0.146,0.001,0.0
0.147,0.006,0.001
0.148,0.006,0.0
0.149,0.008,0.0
0.15,0.008,0.001
0.151,0.006,0.003
0.152,0.006,0.005
0.153,0.005,0.005
0.154,0.008,0.008
0.155,0.009,0.004
0.156,0.009,0.001
0.157,0.008,0.001
0.158,0.004,-0.002
0.159,-0.001,-0.004
0.16,0.0,-0.002
0.161,0.0,-0.003
0.162,0.0,-0.004
0.163,-0.002,-0.004
0.164,-0.009,-0.005
0.165,-0.008,-0.001
0.166,0.0,0.001
0.167,0.008,0.003
0.168,0.007,0.006
0.169,0.005,0.002
0.17,0.005,0.003
0.171,0.004,0.008
0.172,0.004,0.005
0.173,0.003,0.005
0.174,0.001,0.0
0.175,0.004,-0.011
0.176,0.007,-0.001
0.177,0.006,0.003
0.178,0.004,0.0
0.179,0.001,0.0
0.18,0.003,0.003
0.181,0.004,-0.007
0.182,0.002,-0.014
0.183,0.0,-0.007
0.184,-0.004,-0.002
0.185,-0.008,-0.003
0.186,0.003,0.0
0.187,0.011,0.001
0.188,0.008,0.001
0.189,0.008,0.0
0.19,0.008,0.001
0.191,0.005,0.001
0.192,0.007,0.001
0.193,0.004,0.0
0.194,0.007,0.001
0.195,0.005,0.0
0.196,0.007,0.001
0.197,0.007,0.001
0.198,0.006,0.003
0.199,0.001,0.001
0.2,0.0,0.001
0.201,0.001,0.002
0.202,0.002,0.003
0.203,0.002,0.003
0.204,-0.007,0.0
0.205,-0.009,-0.001
0.206,0.001,-0.002
0.207,0.009,0.001
0.208,0.006,0.0
0.209,0.007,0.004
0.21,0.005,0.002
0.211,0.005,0.002
0.212,0.004,0.001
0.213,0.004,0.0
0.214,0.007,0.001
0.215,0.009,-0.001
0.216,0.011,0.001
0.217,0.009,0.001
0.218,0.007,0.001
0.219,0.0,0.007
0.22,0.0,0.001
0.221,0.004,0.001
0.222,0.001,0.001
0.223,0.001,-0.008
0.224,-0.009,-0.009
0.225,-0.011,-0.005
0.226,0.0,-0.003
0.227,0.008,0.001
0.228,0.009,0.0
0.229,0.007,0.001
0.23,0.009,0.0
0.231,0.004,0.0
0.232,0.006,0.002
0.233,0.004,0.002
0.234,0.008,0.004
0.235,0.011,0.007
0.236,0.008,0.0
0.237,0.006,-0.01
0.238,0.003,-0.001
0.239,0.0,-0.003
0.24,-0.002,-0.007
0.241,0.0,0.0
0.242,-0.001,0.002
0.243,-0.003,0.001
0.244,-0.015,-0.006
0.245,-0.014,-0.006
0.246,-0.003,0.0
0.247,0.011,0.008
0.248,0.015,0.01
0.249,0.016,0.007
0.25,0.009,-0.002
0.251,0.008,-0.003
0.252,0.006,-0.014
0.253,0.006,-0.009
0.254,0.008,-0.004
0.255,0.008,-0.005
0.256,0.011,0.003
0.257,0.008,0.004
0.258,0.006,0.006
0.259,-0.001,0.003
0.26,-0.002,0.003
0.261,-0.002,-0.007
0.262,-0.002,-0.007
0.263,-0.002,-0.001
0.264,-0.009,-0.001
0.265,-0.011,0.0
0.266,0.0,0.001
0.267,0.006,0.001
0.268,0.004,0.001
0.269,0.007,0.001
0.27,0.007,0.003
0.271,0.004,0.001
0.272,0.006,0.003
0.273,0.002,0.0
0.274,0.004,0.0
0.275,0.005,0.002
0.276,0.006,0.0
0.277,0.005,-0.001
0.278,0.004,-0.002
