Time,Tibialis antelior,Gastrocnemius medialis
0,-0.021,0
0.001,0.025,-0.002
0.002,0.076,-0.001
0.003,0.091,-0.001
0.004,0.062,-0.002
0.005,0.015,-0.006
0.006,-0.015,-0.014
0.007,-0.026,-0.01
0.008,0.002,0
0.009,0.012,0.002
0.01,0.002,0.003
0.011,-0.007,0.006
0.012,-0.014,0.005
0.013,-0.034,0.002
0.014,-0.048,0
0.015,-0.028,0
0.016,-0.033,-0.004
0.017,-0.031,-0.006
0.018,-0.009,-0.006
0.019,0.091,-0.004
0.02,0.134,-0.005
0.021,0.08,-0.01
0.022,0.043,-0.005
0.023,0.002,-0.002
0.024,-0.046,0
0.025,-0.129,-0.005
0.026,-0.153,-0.012
0.027,-0.092,-0.001
0.028,-0.018,0.012
0.029,0.01,0.017
0.03,0.037,0.014
0.031,0.005,0.014
0.032,0.022,0.005
0.033,0.025,0
0.034,0.048,-0.002
0.035,0.043,-0.004
0.036,0.016,-0.003
0.037,0.047,-0.006
0.038,0.048,-0.004
0.039,0.047,-0.002
0.04,0.019,-0.002
0.041,0.014,-0.001
0.042,0.014,-0.002
0.043,0.031,-0.004
0.044,0.012,-0.005
0.045,-0.012,-0.007
0.046,-0.044,-0.016
0.047,-0.016,-0.014
0.048,0.007,-0.001
0.049,0.005,0.006
0.05,-0.016,0.006
0.051,-0.013,0.004
0.052,-0.01,0.001
0.053,0.002,0.001
0.054,0.021,0.007
0.055,0.026,0.012
0.056,0.036,0.009
0.057,0.029,0.002
0.058,0.021,0.002
0.059,0.004,0
0.06,0.003,0.001
0.061,-0.011,0
0.062,-0.025,0.001
0.063,-0.015,0
0.064,0.004,0
0.065,-0.003,-0.004
0.066,-0.015,-0.007
0.067,0.001,0
0.068,0.026,0.013
0.069,0.014,0.015
0.07,-0.013,0.013
0.071,0.004,0.01
0.072,0.008,0.003
0.073,-0.012,0
0.074,-0.036,0
0.075,-0.05,-0.001
0.076,-0.04,-0.002
0.077,-0.028,-0.002
0.078,-0.01,-0.002
0.079,0.014,-0.001
0.08,0.028,-0.003
0.081,0.043,-0.006
0.082,0.066,-0.004
0.083,0.078,-0.006
0.084,0.063,-0.011
0.085,0.044,-0.016
0.086,0.045,-0.02
0.087,0.057,-0.012
0.088,0.051,0.003
0.089,0.024,0.004
0.09,0.005,0
0.091,0.008,0.005
0.092,-0.015,0.003
0.093,-0.02,0.003
0.094,0.011,0.003
0.095,-0.004,0.003
0.096,-0.057,0.005
0.097,-0.061,0.006
0.098,-0.054,0.011
0.099,-0.07,0.01
0.1,-0.096,0.006
0.101,-0.097,0.001
0.102,-0.071,-0.002
0.103,-0.069,-0.002
0.104,-0.067,-0.004
0.105,-0.074,-0.01
0.106,-0.06,-0.017
0.107,-0.019,-0.015
0.108,0.007,-0.006
0.109,0.026,-0.004
0.11,0.057,-0.003
0.111,0.047,-0.005
0.112,0.044,-0.009
0.113,0.086,-0.006
0.114,0.106,-0.005
0.115,0.113,-0.006
0.116,0.125,-0.008
0.117,0.125,-0.008
0.118,0.086,-0.007
0.119,0.04,-0.007
0.12,0.014,-0.006
0.121,0.002,-0.001
0.122,-0.013,0.006
0.123,-0.055,0.014
0.124,-0.092,0.015
0.125,-0.098,0.007
0.126,-0.104,-0.005
0.127,-0.054,-0.007
0.128,-0.023,-0.001
0.129,-0.015,-0.003
0.13,-0.035,-0.004
0.131,0.003,-0.004
0.132,0.028,-0.004
0.133,0.025,-0.005
0.134,0.024,-0.001
0.135,-0.003,0.004
0.136,0.017,0.012
0.137,0.037,0.014
0.138,0.04,0.016
0.139,0.036,0.011
0.14,0.04,0.006
0.141,0.032,0
0.142,-0.009,-0.007
0.143,-0.036,-0.009
0.144,-0.029,-0.005
0.145,-0.018,-0.004
0.146,-0.013,-0.014
0.147,-0.002,-0.012
0.148,0.02,-0.008
0.149,0.025,-0.007
0.15,0.025,-0.005
0.151,0.029,-0.001
0.152,0.031,0.002
0.153,0.038,0.008
0.154,0.059,0.009
0.155,0.056,0.007
0.156,0.046,0.005
0.157,0.014,0.003
0.158,-0.034,0.002
0.159,-0.053,0.003
0.16,-0.052,0.007
0.161,-0.053,0.003
0.162,-0.055,0.006
0.163,-0.054,0.007
0.164,-0.041,0.006
0.165,-0.043,0.002
0.166,-0.04,-0.011
0.167,0.039,-0.009
0.168,0.12,-0.004
0.169,0.169,-0.001
0.17,0.141,0
0.171,0.103,0.005
0.172,0.116,0.007
0.173,0.113,0.01
0.174,0.055,0.01
0.175,0.012,0.009
0.176,0,0.014
0.177,-0.045,0.015
0.178,-0.052,0.012
0.179,-0.062,0.001
0.18,-0.053,-0.004
0.181,-0.029,0
0.182,-0.009,0.003
0.183,-0.014,0.005
0.184,-0.025,0.007
0.185,-0.027,0.004
0.186,-0.034,0.002
0.187,-0.034,0.01
0.188,-0.025,0.023
