Time,Tibialis antelior,Gastrocnemius medialis
0,0.007,-0.009
0.001,0.007,-0.005
0.002,0.004,0.006
0.003,0.003,0.007
0.004,0.004,0.012
0.005,0.001,0.01
0.006,-0.001,0.004
0.007,-0.009,0
0.008,-0.011,0
0.009,-0.004,-0.01
0.01,0.004,-0.008
0.011,0.007,-0.002
0.012,0.003,-0.015
0.013,0.004,-0.009
0.014,0.007,0.001
0.015,0.007,0.002
0.016,0.005,0.002
0.017,0.008,0.005
0.018,0.012,0.002
0.019,0.013,0
0.02,0.008,0.002
0.021,0.007,0.002
0.022,0.003,0.002
0.023,-0.001,0.002
0.024,0,0
0.025,-0.001,-0.001
0.026,-0.001,0.001
0.027,-0.004,-0.001
0.028,-0.008,-0.004
0.029,-0.001,0
0.03,0.008,0.003
0.031,0.009,0.003
0.032,0.009,0.004
0.033,0.009,0.006
0.034,0.006,0.004
0.035,0.01,0.007
0.036,0.006,0.003
0.037,0.001,-0.007
0.038,0.008,0.003
0.039,0.01,0.008
0.04,0.003,0
0.041,0.004,-0.001
0.042,0.002,-0.003
0.043,-0.001,-0.006
0.044,0.002,0.001
0.045,-0.001,0.008
0.046,-0.003,0.001
0.047,-0.003,-0.005
0.048,-0.004,-0.006
0.049,0.002,-0.003
0.05,0.008,0
0.051,0.008,0.002
0.052,0.007,0.003
0.053,0.008,0.004
0.054,0.008,0.005
0.055,0.007,0.008
0.056,0.003,0.007
0.057,0,0
0.058,0.003,-0.004
0.059,0.003,0
0.06,0.002,-0.003
0.061,0.001,-0.009
0.062,-0.006,-0.003
0.063,-0.003,0
0.064,0.001,0.001
0.065,0,0.003
0.066,0.002,0.007
0.067,0,0.003
0.068,-0.005,-0.001
0.069,0,-0.007
0.07,0.003,-0.015
0.071,0.009,-0.002
0.072,0.004,-0.002
0.073,0.004,0.002
0.074,0.004,0.003
0.075,0.006,0
0.076,0.003,-0.004
0.077,0.003,-0.007
0.078,0.003,-0.002
0.079,0.008,-0.001
0.08,0.007,0.001
0.081,0.007,-0.001
0.082,0.004,0.002
0.083,0.003,0.005
0.084,0.004,0.009
0.085,0.002,0.011
0.086,0.001,0.007
0.087,-0.007,-0.005
0.088,-0.013,-0.011
0.089,-0.002,-0.006
0.09,0.004,-0.002
0.091,0.004,0
0.092,0.003,0
0.093,0.004,0
0.094,0.003,0.001
0.095,0.004,0
0.096,0.003,0.001
0.097,0.005,0.003
0.098,0.009,0.002
0.099,0.012,0.003
0.1,0.012,0.006
0.101,0.01,0.003
0.102,0.007,0.003
0.103,0,0.001
0.104,0.004,0.001
0.105,0.004,-0.001
0.106,0.001,-0.005
0.107,-0.005,-0.001
0.108,-0.011,-0.003
0.109,-0.005,0.001
0.11,0.007,0.008
0.111,0.009,0.009
0.112,0.004,0.008
0.113,0.005,0.013
0.114,0.003,0.009
0.115,0.004,-0.012
0.116,0.002,-0.021
0.117,0.007,-0.01
0.118,0.013,0
0.119,0.011,0.011
0.12,0.008,0.011
0.121,0.008,0.002
0.122,0,-0.008
0.123,-0.003,-0.01
0.124,-0.005,0.002
0.125,-0.004,0.005
0.126,-0.003,0.002
0.127,-0.002,-0.003
0.128,-0.002,0
0.129,-0.004,0.004
0.13,0.005,-0.002
0.131,0.012,-0.006
0.132,0.013,-0.004
0.133,0.009,-0.005
0.134,0.008,-0.002
0.135,0.01,0.002
0.136,0.007,0.007
0.137,0.007,0.004
0.138,0.008,0.002
0.139,0.003,-0.004
0.14,0.004,-0.006
0.141,0.003,-0.003
0.142,0,-0.003
0.143,-0.002,-0.002
0.144,0,-0.001
0.145,-0.001,0.001
0.146,0,0
0.147,-0.002,0
0.148,-0.006,0
0.149,0.001,0
0.15,0.007,-0.001
0.151,0.009,0
0.152,0.006,0.002
0.153,0.008,0.001
0.154,0.007,0.001
0.155,0.005,0.002
0.156,0.002,0
0.157,0.003,0
0.158,0.005,0
0.159,0.006,0
0.16,0.006,0
0.161,0.005,0.001
0.162,0.001,0.002
0.163,-0.002,0.003
0.164,0.002,0
0.165,0.004,0.001
0.166,0.007,0
0.167,0.001,-0.005
0.168,-0.004,-0.002
0.169,0,0
0.17,0.008,0.004
0.171,0.008,0.003
0.172,0.007,0.006
0.173,0.005,0.013
0.174,0.009,0.007
0.175,0.009,-0.013
0.176,0.004,-0.021
0.177,0.004,-0.015
0.178,0.005,-0.005
0.179,0.008,0
0.18,0.008,-0.002
0.181,0.007,0
0.182,0.002,-0.001
0.183,0,0
0.184,0.005,-0.001
0.185,0.004,0
0.186,0.004,0.001
0.187,-0.002,-0.001
0.188,-0.009,0.003
0.189,-0.005,0.006
0.19,0.002,0.007
0.191,0.007,0.006
0.192,0.002,0.001
0.193,0.001,0
0.194,0.001,0.003
0.195,0.003,0.004
0.196,0.001,0.004
0.197,0.001,0
0.198,0.003,-0.003
0.199,0.009,0.001
0.2,0.008,-0.003
0.201,0.006,-0.006
0.202,0.004,0.004
0.203,0,0.006
0.204,0.003,0.002
0.205,0,0.001
0.206,0,0.002
0.207,-0.006,0.002
0.208,-0.014,-0.002
0.209,-0.006,-0.002
0.21,0.004,0.005
0.211,0.006,0.011
0.212,0.007,0.011
0.213,0.008,0.002
0.214,0.008,-0.003
0.215,0.008,0
0.216,0.006,0
