Time,Tibialis antelior,Gastrocnemius medialis
0,-0.039,0.005
0.001,-0.051,0.004
0.002,-0.081,0.003
0.003,-0.083,0.003
0.004,-0.184,0.003
0.005,-0.211,-0.006
0.006,-0.17,-0.007
0.007,-0.188,-0.003
0.008,-0.218,0.003
0.009,-0.201,0.006
0.01,-0.083,0.002
0.011,0.089,0.007
0.012,0.203,0.013
0.013,0.187,0.015
0.014,0.144,0.011
0.015,0.161,0.006
0.016,0.16,0
0.017,0.145,0
0.018,0.128,-0.005
0.019,0.101,-0.007
0.02,0.054,-0.007
0.021,-0.057,-0.005
0.022,-0.149,-0.003
0.023,-0.111,-0.003
0.024,-0.005,-0.005
0.025,-0.002,-0.003
0.026,0.014,0
0.027,0.03,0.003
0.028,-0.022,0.006
0.029,0.007,0
0.03,0.062,-0.01
0.031,0.054,-0.011
0.032,0.066,0.004
0.033,0.083,0.006
0.034,0.1,0.002
0.035,0.057,-0.004
0.036,0.02,-0.008
0.037,0.018,-0.004
0.038,-0.029,-0.007
0.039,-0.061,-0.007
0.04,-0.064,-0.005
0.041,-0.03,-0.002
0.042,-0.003,-0.004
0.043,-0.013,-0.004
0.044,-0.014,-0.001
0.045,-0.023,0.001
0.046,-0.026,0.003
0.047,-0.012,0.004
0.048,0,0.001
0.049,-0.025,-0.001
0.05,-0.063,-0.01
0.051,-0.036,-0.004
0.052,0.017,0.008
0.053,0.087,0.006
0.054,0.083,-0.002
0.055,0.027,-0.005
0.056,0.036,-0.006
0.057,0.049,-0.001
0.058,0.024,0
0.059,-0.004,0
0.06,-0.105,-0.001
0.061,-0.113,0.002
0.062,-0.073,0.008
0.063,-0.223,0.01
0.064,-0.241,0.016
0.065,-0.191,0.018
0.066,-0.081,0.013
0.067,-0.001,0.013
0.068,-0.013,0.006
0.069,0.107,-0.002
0.07,0.111,-0.015
0.071,0.064,-0.01
0.072,0.044,0.004
0.073,0.01,0.004
0.074,0.078,0.005
0.075,0.123,0.005
0.076,0.141,0.006
0.077,0.173,0.002
0.078,0.19,0.004
0.079,0.158,0.001
0.08,0.087,-0.001
0.081,0.049,-0.003
0.082,0.028,-0.002
0.083,0.013,-0.001
0.084,0.009,-0.002
0.085,-0.017,-0.006
0.086,-0.003,-0.002
0.087,0.004,-0.003
0.088,-0.029,-0.006
0.089,-0.001,-0.008
0.09,0.006,-0.011
0.091,0.01,-0.003
0.092,0.027,0.002
0.093,-0.002,0.008
0.094,-0.049,0.012
0.095,-0.098,0.01
0.096,-0.107,0.011
0.097,-0.166,0.01
0.098,-0.149,0.009
0.099,-0.08,0.007
0.1,-0.045,0.005
0.101,-0.03,-0.001
0.102,-0.006,0.003
0.103,-0.005,0.007
0.104,-0.006,0.009
0.105,-0.053,0.003
0.106,-0.133,0
0.107,-0.112,0.002
0.108,-0.003,0.001
0.109,0.064,-0.005
0.11,0.052,-0.014
0.111,0.049,-0.007
0.112,0.081,0.002
0.113,0.087,0
0.114,0.066,0
0.115,0.079,0.002
0.116,0.085,0
0.117,0.093,0
0.118,0.097,0.001
0.119,0.022,0.007
0.12,-0.032,0.009
0.121,-0.022,0.007
0.122,-0.007,0.004
0.123,0.019,0.003
0.124,0.043,-0.001
0.125,0.057,-0.002
0.126,0.056,0.001
0.127,0.072,0.004
0.128,0.071,0.005
0.129,0.048,-0.003
0.13,0.05,-0.018
0.131,0.07,-0.012
0.132,0.029,0.003
0.133,-0.083,0.009
0.134,-0.144,0.003
0.135,-0.125,0
0.136,-0.098,0.001
0.137,-0.123,-0.005
0.138,-0.181,0
0.139,-0.174,0
0.14,-0.142,0
0.141,-0.102,0.002
0.142,-0.036,0.005
0.143,0.028,0.008
0.144,0.085,0.005
0.145,0.133,0.003
0.146,0.07,0.002
0.147,0.062,0.001
0.148,0.068,0
0.149,0.059,-0.01
0.15,0.042,-0.023
0.151,0.002,-0.015
0.152,-0.033,0.002
0.153,-0.081,0.006
0.154,-0.047,0
0.155,-0.018,0.004
0.156,0.088,0.003
0.157,0.147,0
0.158,0.133,0.001
0.159,0.081,0.004
0.16,-0.01,0.004
0.161,-0.038,0.003
0.162,-0.008,0.004
0.163,-0.008,0.002
0.164,0.016,0
0.165,0.071,-0.003
0.166,0.081,-0.006
0.167,0.089,-0.008
0.168,0.076,-0.008
0.169,0.038,-0.014
0.17,-0.011,-0.02
0.171,-0.039,-0.013
0.172,-0.081,0.003
0.173,-0.094,0.01
0.174,-0.106,0.003
0.175,-0.078,0.005
0.176,-0.026,0.007
0.177,-0.047,0.001
0.178,-0.025,0
0.179,0.014,0
0.18,0.081,0.005
0.181,0.145,0.001
0.182,0.088,0
0.183,0.012,-0.007
0.184,0.032,-0.01
0.185,0.031,-0.012
0.186,0.032,-0.009
0.187,0.013,-0.008
0.188,0.023,-0.009
0.189,0.023,-0.014
0.19,0.01,-0.018
0.191,0.011,-0.009
0.192,0.024,-0.001
0.193,0.028,0.004
0.194,-0.013,0.006
0.195,-0.051,0.004
0.196,-0.061,-0.007
0.197,-0.035,-0.002
0.198,-0.045,0.005
0.199,-0.091,0.001
0.2,-0.123,0.002
0.201,-0.101,0.002
0.202,-0.059,-0.001
0.203,-0.017,0
0.204,-0.017,0.006
0.205,0.072,0.007
0.206,0.117,0.009
0.207,0.049,0.006
0.208,-0.02,0
0.209,-0.085,-0.006
0.21,-0.101,-0.008
0.211,-0.084,0.002
0.212,0.014,0.011
0.213,0.063,0.009
0.214,0.055,0.003
0.215,0.091,0.002
0.216,0.074,-0.002
0.217,0.042,-0.004
0.218,0.06,-0.001
0.219,0.062,-0.001
0.22,0.059,0
0.221,0.038,-0.005
0.222,0.022,-0.007
0.223,0.021,-0.007
0.224,0.024,0
0.225,0.025,0.001
0.226,-0.001,0.001
0.227,-0.024,-0.001
0.228,-0.026,-0.002
0.229,-0.043,-0.008
0.23,-0.071,-0.015
0.231,-0.067,-0.002
0.232,-0.075,0.013
0.233,-0.098,0.008
0.234,-0.113,0.006
0.235,-0.123,0.009
0.236,-0.114,0.006
0.237,-0.013,0.006
0.238,0.066,0.005
0.239,0.057,0.003
0.24,0.084,0.004
0.241,0.108,0.007
0.242,0.068,0.007
0.243,0.016,0.01
0.244,-0.008,0.011
0.245,-0.042,0.007
0.246,0.015,0
0.247,0.063,-0.005
0.248,0.065,-0.008
0.249,0.049,-0.007
0.25,0.02,-0.008
0.251,0.068,0.001
0.252,0.114,0.011
0.253,0.139,0.01
0.254,0.077,0.006
0.255,0.047,0.008
0.256,0.024,0.007
0.257,-0.026,0.004
0.258,-0.063,0.003
0.259,-0.036,0.004
0.26,0.008,0.006
0.261,0.007,0.007
0.262,-0.006,0.001
0.263,-0.047,-0.002
0.264,-0.072,-0.002
0.265,-0.049,-0.006
0.266,-0.054,-0.005
0.267,-0.02,-0.002
0.268,0.016,-0.002
0.269,0.007,-0.007
0.27,-0.008,-0.005
0.271,-0.033,0.001
0.272,-0.03,0.006
0.273,-0.009,0.006
0.274,0.037,0.006
0.275,0.064,-0.002
0.276,0.043,-0.041
0.277,0.064,-0.07
0.278,0.089,-0.046
0.279,0.074,0.012
0.28,0.149,0
0.281,0.195,-0.02
0.282,0.05,-0.022
0.283,-0.021,-0.083
0.284,-0.007,-0.101
0.285,-0.008,-0.053
0.286,-0.019,-0.014
0.287,-0.079,-0.021
0.288,-0.092,0.027
0.289,-0.078,0.055
0.29,-0.122,0.049
0.291,-0.201,0.081
0.292,-0.229,0.068
0.293,-0.267,0.054
0.294,-0.296,0.097
0.295,-0.189,0.108
0.296,-0.05,0.057
0.297,0.105,0.014
0.298,0.179,-0.008
0.299,0.12,-0.019
0.3,0.03,-0.049
0.301,0.072,-0.131
0.302,0.208,-0.198
0.303,0.219,-0.169
0.304,0.191,-0.154
0.305,0.158,-0.09
0.306,0.095,0.102
0.307,0.081,0.24
