Time,Tibialis antelior,Gastrocnemius medialis
0,0.006,-0.076
0.001,0.007,0.057
0.002,0.008,0.024
0.003,0.012,0.01
0.004,0.016,0.146
0.005,0.012,0.049
0.006,0.007,-0.113
0.007,0.002,-0.044
0.008,0,0.134
0.009,0.016,0.218
0.01,0.02,-0.34
0.011,0.01,-0.55
0.012,-0.004,-0.347
0.013,-0.031,-0.309
0.014,-0.021,-0.259
0.015,-0.004,-0.155
0.016,-0.003,0.19
0.017,-0.003,0.266
0.018,0.002,0.444
0.019,0.011,0.407
0.02,0.012,0.361
0.021,0.01,0.259
0.022,0.013,0.27
0.023,0.02,0.234
0.024,0.018,0.051
0.025,0.009,0.169
0.026,0.003,0.431
0.027,0.002,0.254
0.028,-0.013,0.124
0.029,-0.014,0.438
0.03,-0.008,0.301
0.031,-0.005,0.114
0.032,-0.015,-0.1
0.033,-0.026,-0.188
0.034,-0.014,-0.001
0.035,0.006,0.133
0.036,0.011,0.143
0.037,0.007,0.027
0.038,0.016,0.014
0.039,0.014,-0.066
0.04,0.015,-0.059
0.041,0.012,-0.014
0.042,0.012,-0.04
0.043,0.013,-0.021
0.044,0.017,-0.041
0.045,0.017,-0.026
0.046,0.015,-0.045
0.047,0.01,-0.034
0.048,0.001,-0.049
0.049,0.003,-0.041
0.05,0.006,-0.048
0.051,0.004,-0.044
0.052,-0.002,-0.051
0.053,-0.015,-0.052
0.054,-0.007,-0.052
0.055,0.009,-0.043
0.056,0.013,-0.044
0.057,0.011,-0.044
0.058,0.012,-0.042
0.059,0.008,-0.042
0.06,0.007,-0.04
0.061,0.006,-0.041
0.062,0.005,-0.038
0.063,0.007,-0.04
0.064,0.01,-0.038
0.065,0.013,-0.037
0.066,0.008,-0.035
0.067,0.004,-0.037
0.068,-0.001,-0.035
0.069,0,-0.035
0.07,0.001,-0.033
0.071,-0.001,-0.027
0.072,-0.008,-0.021
0.073,-0.026,-0.017
0.074,-0.017,-0.017
0.075,-0.002,-0.03
0.076,0.003,-0.056
0.077,0,-0.084
0.078,0.008,-0.171
0.079,0.007,-0.302
0.08,0.017,-0.322
0.081,0.018,-0.308
0.082,0.004,-0.287
0.083,0.002,-0.172
0.084,0.007,-0.046
0.085,0.008,0.165
0.086,0.006,0.49
0.087,0.006,0.494
0.088,0,0.171
0.089,-0.001,-0.063
0.09,-0.004,-0.131
0.091,-0.004,-0.196
0.092,-0.009,-0.3
0.093,-0.023,-0.395
0.094,-0.01,-0.091
0.095,0.013,0.053
0.096,0.016,-0.034
0.097,0.015,0.245
0.098,0.013,0.111
0.099,0,-0.261
0.1,-0.007,-0.177
0.101,-0.003,-0.001
0.102,0.008,0.058
0.103,0.02,0.025
0.104,0.017,0.028
0.105,0.011,0.034
0.106,-0.001,0.102
0.107,-0.013,0.134
0.108,-0.018,0.177
0.109,-0.015,0.294
0.11,-0.019,-0.103
0.111,-0.01,-0.389
0.112,0.004,-0.255
0.113,0.006,-0.238
0.114,-0.001,0.105
0.115,0.004,0.396
0.116,0.005,-0.004
0.117,-0.01,-0.087
0.118,-0.001,0.27
0.119,0,0.225
0.12,0.003,0.02
0.121,0,0.066
0.122,0.002,0.185
0.123,0.009,0.3
0.124,0.015,0.466
0.125,0.02,0.435
0.126,0.02,0.188
0.127,0.013,0.023
0.128,0.003,0.103
0.129,0.008,0.123
0.13,0.008,0.127
0.131,0.009,0.093
0.132,0,0.076
0.133,-0.017,0.01
0.134,-0.009,0.023
0.135,0.009,0.022
0.136,0.016,0.011
0.137,0.011,0.007
0.138,0.011,-0.006
0.139,0.003,-0.008
0.14,-0.002,-0.021
0.141,0.016,-0.022
0.142,0.043,-0.03
0.143,0.049,-0.029
0.144,0.032,-0.036
0.145,0.022,-0.037
0.146,0.013,-0.044
0.147,0.001,-0.043
0.148,-0.002,-0.05
0.149,0,-0.047
0.15,0.004,-0.051
0.151,0.007,-0.051
0.152,0.002,-0.055
0.153,-0.015,-0.06
0.154,-0.01,-0.057
0.155,0.004,-0.048
0.156,0.009,-0.046
0.157,0.005,-0.046
0.158,0.007,-0.044
0.159,0.006,-0.043
0.16,0.011,-0.042
0.161,0.007,-0.041
0.162,0.006,-0.04
0.163,0.005,-0.041
0.164,0.006,-0.038
0.165,0.008,-0.039
0.166,0.009,-0.036
0.167,0.004,-0.036
0.168,-0.001,-0.034
0.169,0,-0.035
0.17,0,-0.035
0.171,0,-0.034
0.172,-0.009,-0.035
0.173,-0.029,-0.04
0.174,-0.022,-0.034
0.175,0.002,-0.024
0.176,0.006,-0.018
0.177,0.001,-0.023
0.178,0.004,-0.02
0.179,0.001,-0.018
0.18,0,-0.018
0.181,0.001,-0.018
0.182,0,-0.025
0.183,0.004,-0.021
0.184,0.007,-0.016
0.185,0.007,-0.017
0.186,0.005,-0.013
0.187,0.006,-0.013
0.188,0.001,-0.01
0.189,0.001,-0.005
0.19,0,-0.004
0.191,0.001,-0.007
0.192,-0.008,-0.017
0.193,-0.027,-0.024
0.194,-0.02,-0.022
0.195,0.004,-0.012
0.196,0.011,-0.012
0.197,0.006,-0.005
0.198,0.006,-0.001
0.199,0.008,-0.008
0.2,0.009,0.001
0.201,0.008,0
0.202,0.009,0
0.203,0.012,0
0.204,0.011,-0.001
0.205,0.011,-0.002
0.206,0.009,-0.002
0.207,0.003,0
0.208,0,0.005
0.209,0.004,0.006
0.21,0.002,0.007
0.211,0,0.003
0.212,-0.01,0
0.213,-0.032,-0.006
0.214,-0.019,-0.003
0.215,0.004,0.005
0.216,0.011,0.006
0.217,0.005,0.006
0.218,0.011,0.007
0.219,0.007,0.006
0.22,0.009,0.009
0.221,0.009,0.001
0.222,0.008,-0.023
0.223,0.011,-0.037
0.224,0.012,-0.029
0.225,0.01,-0.034
0.226,0.006,-0.062
0.227,0,-0.081
0.228,-0.004,-0.005
0.229,0.006,0.03
0.23,0.007,0.028
0.231,0.008,0.12
0.232,-0.006,0.131
0.233,-0.026,0.032
0.234,-0.017,0.03
0.235,0.009,0.035
0.236,0.018,0.02
0.237,0.012,0.023
0.238,0.014,0.009
0.239,0.009,0.014
0.24,0.011,0.004
0.241,0.011,0.011
0.242,0.009,0.002
0.243,0.015,0.008
0.244,0.013,0.001
0.245,0.011,0.004
0.246,0.009,0.002
0.247,0.002,0.005
0.248,-0.003,0.004
0.249,0,-0.005
0.25,-0.002,-0.019
0.251,-0.005,-0.019
0.252,-0.017,-0.018
0.253,-0.035,-0.029
0.254,-0.017,-0.028
0.255,0.012,0.009
0.256,0.016,0.034
0.257,0.009,0.012
0.258,0.012,0.003
0.259,0.008,0.003
0.26,0.011,0
0.261,0.009,0.002
0.262,0.002,0.002
0.263,-0.005,0.002
0.264,-0.004,0.003
0.265,0.02,0.002
0.266,0.03,0
0.267,0.009,0
0.268,0.002,-0.002
0.269,0.006,-0.003
0.27,0.007,-0.003
0.271,0.007,-0.001
0.272,-0.007,-0.004
0.273,-0.025,-0.01
0.274,-0.011,-0.003
0.275,0.009,0.006
0.276,0.016,0.009
0.277,0.01,0.006
0.278,0.012,0.008
0.279,0.006,0.006
0.28,-0.001,0.004
0.281,-0.005,0.003
0.282,-0.002,0.002
0.283,-0.001,0.004
0.284,0.002,0.001
0.285,0.003,0.003
0.286,0.002,0.004
0.287,-0.001,0.002
0.288,-0.006,0.001
0.289,-0.001,0.001
0.29,0,0.001
0.291,-0.003,0.002
0.292,-0.016,-0.002
0.293,-0.032,-0.009
0.294,-0.015,-0.004
0.295,0.006,0.004
0.296,-0.002,0.005
0.297,-0.006,0.003
0.298,0.001,0.004
0.299,0.008,0.004
0.3,0.017,0.004
0.301,0.026,0.002
0.302,0.028,0.004
0.303,0.025,0.003
0.304,0.015,0.003
0.305,0.009,0.005
0.306,0.006,0.005
0.307,0.001,0.001
0.308,0.001,0.001
0.309,0.007,0.001
0.31,-0.008,0
0.311,-0.029,-0.001
0.312,-0.032,-0.004
0.313,-0.059,-0.01
0.314,-0.047,-0.005
0.315,-0.022,0.004
0.316,-0.021,0.008
0.317,-0.012,0.006
0.318,0.034,0.006
0.319,0.093,0.004
0.32,0.103,0.003
0.321,0.074,0.003
0.322,0.047,0
0.323,0.031,-0.001
0.324,-0.024,-0.003
0.325,-0.067,-0.001
0.326,-0.065,-0.003
0.327,-0.104,-0.003
0.328,-0.18,0
0.329,-0.234,0.006
0.33,-0.198,0.006
0.331,0.004,0.005
0.332,0.244,0
0.333,0.366,-0.007
0.334,0.257,-0.008
0.335,0.083,0
0.336,0.004,0
0.337,0.003,0.002
0.338,0.016,0.004
0.339,-0.016,0.002
0.34,-0.011,0.003
0.341,0.031,0.004
0.342,0.022,0.002
0.343,0.062,0.001
0.344,0.081,0
0.345,0.053,0
0.346,-0.021,0
0.347,-0.077,0.001
0.348,-0.1,0.003
0.349,-0.129,0.004
0.35,-0.095,0.001
0.351,0.006,0
0.352,-0.015,-0.002
0.353,-0.056,-0.011
0.354,0.085,-0.006
0.355,0.121,0.001
0.356,0.069,0.002
0.357,0.078,0
0.358,0.078,0
0.359,0.022,0
0.36,-0.002,0
0.361,0.009,0
0.362,0.002,0.001
0.363,0.013,0.004
0.364,0.01,0.003
0.365,0.006,0.003
0.366,-0.003,0.001
0.367,-0.012,0.001
0.368,-0.018,0
0.369,-0.027,0
0.37,-0.035,-0.001
0.371,-0.034,0
0.372,0.002,-0.004
0.373,0.017,-0.01
0.374,-0.003,-0.008
0.375,0,0.003
0.376,0.014,0.007
0.377,0.003,0.005
0.378,0.006,0.006
0.379,-0.006,0.001
0.38,-0.007,-0.001
0.381,-0.012,-0.004
0.382,-0.013,-0.002
0.383,-0.008,-0.005
0.384,0.002,-0.002
0.385,0.002,0.004
0.386,0.001,0
0.387,-0.002,0.001
0.388,-0.012,0.003
0.389,-0.007,0.006
0.39,-0.007,0.003
0.391,-0.006,0.002
0.392,-0.017,-0.003
0.393,-0.035,-0.009
0.394,-0.02,-0.004
0.395,0.002,0.003
0.396,0.006,0.005
0.397,0,0.004
0.398,0.003,0.009
0.399,0,0.012
0.4,0,0.016
0.401,0.001,0.002
0.402,-0.001,-0.029
0.403,0.004,-0.066
0.404,0.004,-0.068
0.405,0.006,-0.083
0.406,0.002,-0.134
0.407,-0.005,-0.164
0.408,-0.011,-0.187
0.409,-0.011,-0.141
0.41,-0.009,-0.084
0.411,-0.002,-0.034
0.412,-0.004,0.07
0.413,-0.02,0.198
0.414,-0.009,0.298
0.415,0.009,0.243
0.416,0.009,0.052
0.417,0,0.204
0.418,0.002,0.03
0.419,0.002,-0.451
0.42,0.007,-0.288
0.421,0.011,-0.218
0.422,0.011,-0.425
0.423,0.015,-0.177
0.424,0.011,-0.154
0.425,0.01,-0.156
0.426,0.014,-0.104
0.427,0.011,0.112
0.428,0.01,0.534
0.429,0.006,0.218
0.43,0.003,0.111
0.431,0.009,0.057
0.432,-0.009,-0.112
0.433,-0.037,0.168
0.434,-0.022,0.437
0.435,0.008,0.725
0.436,0.012,0.596
0.437,0.006,0.325
0.438,0.01,0.165
0.439,0.013,-0.166
0.44,0.017,-0.31
0.441,0.012,-0.104
0.442,0.009,-0.084
0.443,0.006,-0.216
0.444,0.004,-0.025
0.445,0.008,-0.049
0.446,0.004,-0.151
0.447,0.003,-0.113
0.448,-0.001,0.007
0.449,0,0.008
0.45,0.001,-0.013
0.451,0.006,0.015
0.452,-0.005,0.124
0.453,-0.024,0.173
0.454,-0.006,0.091
0.455,0.018,0
0.456,0.021,-0.057
0.457,0.016,-0.158
0.458,0.02,-0.233
0.459,0.017,-0.182
0.46,0.015,-0.215
0.461,0.014,-0.319
0.462,0.015,-0.32
0.463,0.011,-0.331
0.464,0.009,-0.259
0.465,0.002,0.033
0.466,0.006,0.391
0.467,0.004,0.556
0.468,0.003,0.394
0.469,0.011,0.528
0.47,0.001,0.32
0.471,-0.005,-0.017
0.472,-0.023,0.292
0.473,-0.042,-0.015
0.474,-0.024,-0.213
0.475,0.003,-0.129
0.476,0.01,0.038
0.477,0.007,0.177
0.478,0.012,0.191
0.479,0.013,0.122
0.48,0.017,0.035
0.481,0.016,-0.027
0.482,0.011,-0.079
0.483,0.009,-0.027
0.484,0.009,-0.024
0.485,0.012,-0.001
0.486,0.017,-0.028
0.487,0.017,-0.047
0.488,0.003,-0.12
0.489,-0.031,-0.076
0.49,-0.048,-0.042
0.491,-0.016,-0.17
0.492,0.008,-0.153
0.493,-0.013,0.054
0.494,-0.051,-0.001
0.495,-0.029,-0.037
0.496,0.022,-0.054
0.497,0,-0.037
0.498,-0.059,-0.017
0.499,-0.021,-0.033
0.5,0.084,-0.015
0.501,0.138,-0.03
0.502,0.111,-0.018
0.503,0.056,-0.031
0.504,0.035,-0.026
0.505,0.01,-0.028
0.506,-0.006,-0.012
0.507,-0.027,-0.016
0.508,-0.012,-0.015
0.509,0.059,-0.035
0.51,0.069,-0.052
0.511,0.02,-0.089
0.512,-0.006,-0.158
0.513,-0.024,-0.192
0.514,-0.007,-0.221
0.515,0.012,-0.327
0.516,0.013,-0.394
0.517,0.007,-0.305
0.518,0.011,-0.297
0.519,0.009,-0.238
0.52,0.009,-0.037
0.521,0.007,0.126
0.522,0.007,0.538
0.523,0.018,0.59
0.524,0.006,0.156
0.525,-0.001,0.322
0.526,-0.005,0.196
0.527,-0.013,-0.252
0.528,-0.021,0.013
0.529,-0.02,0.27
0.53,-0.025,0.37
0.531,-0.027,0.412
0.532,-0.037,0.354
0.533,-0.057,-0.023
0.534,-0.041,0.131
0.535,-0.011,-0.177
0.536,0.012,-0.335
0.537,0.012,-0.284
0.538,0.013,-0.206
0.539,0.015,-0.137
0.54,0.009,-0.217
0.541,0.016,-0.241
0.542,0.017,-0.003
0.543,0.017,0.201
0.544,0.011,0.029
0.545,0.015,-0.019
0.546,0.014,0.102
0.547,0.007,0.263
0.548,0.003,0.201
0.549,0.003,0.13
0.55,0,0.101
0.551,-0.001,0.054
0.552,-0.008,0.056
0.553,-0.028,0.031
0.554,-0.012,0.037
0.555,0.015,0.1
0.556,0.016,0.13
0.557,0.01,0.019
0.558,0.017,-0.069
0.559,0.009,-0.025
0.56,0.008,0.025
0.561,0.004,-0.029
0.562,0,-0.098
0.563,0.004,-0.022
0.564,0.008,-0.009
0.565,0.008,-0.027
0.566,0.014,-0.025
0.567,0.01,-0.036
0.568,0.007,-0.031
0.569,0.013,-0.037
0.57,-0.004,-0.029
0.571,-0.033,-0.036
0.572,-0.068,-0.035
0.573,-0.095,-0.043
0.574,-0.044,-0.038
0.575,0.028,-0.05
0.576,0.047,-0.059
0.577,0.002,-0.067
0.578,-0.038,-0.061
0.579,-0.026,-0.061
0.58,0.003,-0.056
0.581,0.028,-0.012
0.582,0.023,0.017
0.583,0.026,-0.011
0.584,0.049,-0.035
0.585,0.073,-0.075
0.586,0.057,0.005
0.587,0.037,0.11
0.588,0.031,0.003
0.589,0.013,0.008
0.59,-0.011,0.008
0.591,-0.037,-0.003
0.592,-0.019,0.002
0.593,-0.002,-0.017
0.594,-0.054,0.003
0.595,-0.049,0.007
0.596,-0.033,0.017
0.597,-0.048,0.002
0.598,0.009,0.005
0.599,0.143,-0.001
0.6,0.209,0.003
0.601,0.114,0
0.602,0.019,0.002
0.603,-0.031,0
0.604,-0.018,0
0.605,-0.01,-0.003
0.606,0,-0.002
0.607,-0.026,-0.005
0.608,-0.03,-0.003
0.609,-0.036,-0.001
0.61,-0.07,-0.003
0.611,-0.076,-0.004
0.612,-0.118,-0.014
0.613,-0.159,-0.023
0.614,-0.112,-0.014
0.615,-0.064,0
0.616,-0.049,0.002
0.617,0.039,0.001
0.618,0.132,0.001
0.619,0.096,0.003
0.62,0.039,0.008
0.621,0.007,0.012
0.622,0.028,0.01
0.623,0.07,0.008
0.624,0.129,0
0.625,0.173,-0.001
0.626,0.116,-0.004
0.627,0.096,-0.003
0.628,0.028,-0.003
0.629,0.014,-0.001
0.63,-0.032,0
0.631,-0.109,0
0.632,-0.098,-0.008
0.633,-0.077,-0.017
0.634,-0.207,-0.013
0.635,-0.269,0
0.636,-0.132,0.009
0.637,0.022,0.011
0.638,0.153,0.016
0.639,0.181,0.012
0.64,-0.047,0.008
0.641,-0.165,0.003
0.642,-0.039,0
0.643,0.1,-0.003
0.644,0.406,0.001
0.645,0.215,0.003
0.646,-0.057,0.005
0.647,-0.14,0.009
0.648,-0.169,0.013
0.649,0.099,0.014
0.65,0.312,0.012
0.651,0.249,0.004
0.652,0.071,-0.002
0.653,-0.156,-0.016
0.654,-0.229,-0.016
0.655,-0.158,-0.004
0.656,-0.152,-0.003
0.657,-0.178,-0.004
0.658,-0.171,-0.001
0.659,-0.142,0
0.66,-0.307,0.003
0.661,-0.287,0.008
0.662,-0.159,0.009
0.663,0.148,0.011
0.664,0.499,0.008
0.665,0.463,0.009
0.666,0.284,0.005
0.667,0.345,0.002
0.668,0.278,0.004
0.669,0.117,0
0.67,0.059,-0.001
0.671,0.031,-0.001
0.672,0.02,-0.009
0.673,-0.018,-0.014
0.674,0.02,-0.005
0.675,0.059,0.004
0.676,0.072,0.008
0.677,0.052,0.007
0.678,0.013,0.006
0.679,-0.014,0.002
0.68,-0.098,-0.001
0.681,-0.296,-0.004
0.682,-0.32,-0.005
0.683,-0.266,-0.001
0.684,-0.237,0.001
0.685,-0.264,0.004
0.686,-0.337,0.007
0.687,-0.023,0.006
0.688,0.436,0.002
0.689,0.322,0
0.69,-0.099,0
0.691,-0.324,0.004
0.692,-0.384,0.002
0.693,-0.103,-0.004
0.694,0.438,-0.003
0.695,0.32,0
0.696,-0.019,0.001
0.697,-0.114,0.001
0.698,0.276,0.003
0.699,0.6,-0.006
0.7,0.262,-0.007
0.701,-0.176,-0.004
0.702,-0.477,0.01
0.703,-0.501,0.022
0.704,-0.055,0.027
0.705,0.576,0.022
0.706,0.574,0.012
0.707,0.34,0.003
0.708,0.336,-0.013
0.709,0.079,-0.016
0.71,-0.466,-0.018
0.711,-0.683,-0.014
0.712,-0.623,-0.015
0.713,-0.598,-0.013
0.714,-0.824,0.009
0.715,-0.785,0.017
0.716,0.12,0.012
0.717,1.195,0.009
0.718,0.97,0.005
0.719,0.517,0.002
0.72,0.384,0.009
0.721,0.363,0.008
0.722,0.399,0.005
0.723,0.197,0.004
0.724,0.024,0
0.725,-0.051,0.001
0.726,-0.02,-0.001
0.727,-0.048,-0.006
0.728,-0.151,-0.007
0.729,-0.197,-0.008
0.73,-0.21,0
0.731,-0.227,0.007
0.732,-0.294,0.006
0.733,-0.239,0
0.734,-0.041,-0.004
0.735,0.033,-0.005
0.736,0.224,-0.006
0.737,0.076,-0.001
0.738,-0.134,0.007
0.739,-0.144,0.016
0.74,0.101,0.012
0.741,0.302,0.002
0.742,0.106,-0.001
0.743,0.13,-0.007
0.744,0.1,-0.006
0.745,-0.043,-0.002
0.746,-0.054,-0.002
0.747,-0.14,0.003
0.748,-0.042,0.011
0.749,0.034,0.008
0.75,0.118,-0.001
0.751,0.011,-0.009
0.752,-0.046,-0.02
0.753,-0.045,-0.022
0.754,-0.203,-0.013
0.755,-0.149,0
0.756,0.106,0.003
0.757,0.096,0.001
0.758,0.114,0.008
0.759,0.127,0.007
0.76,0.144,0
0.761,0.081,-0.002
0.762,-0.165,0
0.763,-0.247,0.011
0.764,-0.118,0.017
0.765,0.152,0.015
0.766,0.16,0.009
0.767,-0.149,-0.001
0.768,-0.18,-0.006
0.769,-0.02,0
0.77,0.214,0.001
0.771,0.203,0.003
0.772,-0.063,-0.003
0.773,-0.165,-0.011
0.774,-0.16,-0.005
0.775,-0.134,0.001
0.776,-0.219,0.003
0.777,-0.378,0
0.778,-0.36,-0.001
0.779,-0.346,-0.001
0.78,-0.258,0
0.781,-0.045,0.001
0.782,0.357,0.001
0.783,0.557,0.003
0.784,-0.03,0.003
0.785,-0.349,0.009
0.786,-0.283,0.012
0.787,0.176,0.013
0.788,0.374,0.006
0.789,0.027,-0.001
0.79,0.057,-0.005
0.791,0.169,-0.007
0.792,0.25,-0.006
0.793,0.106,-0.005
0.794,-0.019,0.004
0.795,-0.067,0.012
0.796,0.146,0.007
0.797,0.201,0.001
0.798,0.118,0
0.799,-0.098,-0.002
0.8,-0.207,0
0.801,-0.065,0.002
0.802,-0.092,0.004
0.803,-0.088,0.004
0.804,-0.025,0.005
0.805,0.159,0.006
0.806,0.241,0.001
0.807,0.13,-0.002
0.808,0.129,0.001
0.809,0.085,0.008
0.81,0.2,0.005
0.811,0.118,0.001
0.812,-0.155,-0.006
0.813,-0.214,-0.014
0.814,0.024,-0.003
0.815,-0.043,0.004
0.816,-0.044,0
0.817,0.196,-0.004
0.818,0.195,-0.002
0.819,0.124,-0.001
0.82,0.135,0
0.821,0.089,-0.001
0.822,0.01,0
0.823,0.033,0
0.824,0.056,0.001
0.825,-0.098,0
0.826,-0.32,0.001
0.827,-0.313,0
0.828,-0.19,-0.001
0.829,-0.087,0.002
0.83,-0.227,0
0.831,-0.11,-0.002
0.832,0.196,-0.012
0.833,-0.087,-0.019
0.834,-0.127,-0.009
0.835,0.03,0.003
0.836,0.008,0.005
0.837,0.288,0.003
