Time,Tibialis antelior,Gastrocnemius medialis
0,-0.003,-0.005
0.001,0.011,-0.002
0.002,0.009,0
0.003,0.006,0
0.004,0.008,0
0.005,0.006,-0.001
0.006,0.01,0
0.007,0.008,0
0.008,0.007,0
0.009,0.005,0.001
0.01,0.012,0.002
0.011,0.011,0.003
0.012,0.006,0.002
0.013,-0.002,-0.001
0.014,-0.006,-0.004
0.015,-0.003,-0.002
0.016,-0.004,0.001
0.017,-0.002,0
0.018,-0.013,-0.008
0.019,-0.019,-0.014
0.02,-0.005,-0.007
0.021,0.006,-0.001
0.022,0.005,-0.004
0.023,0.006,-0.001
0.024,0.007,0.002
0.025,0.006,0.003
0.026,0.008,0.003
0.027,0.008,0.001
0.028,0.008,0.002
0.029,0.009,0.001
0.03,0.014,0.001
0.031,0.01,0
0.032,0.009,0
0.033,0,-0.001
0.034,-0.002,-0.001
0.035,0.002,-0.003
0.036,0,-0.007
0.037,0,-0.009
0.038,-0.011,-0.011
0.039,-0.013,-0.01
0.04,0.001,-0.007
0.041,0.009,-0.002
0.042,0.008,0
0.043,0.007,0.004
0.044,0.011,0.017
0.045,0.009,0.01
0.046,0.012,0.002
0.047,0.01,0.003
0.048,0.011,-0.004
0.049,0.01,0.003
0.05,0.012,0.003
0.051,0.01,0.004
0.052,0.007,0.005
0.053,0,0.003
0.054,-0.004,0.006
0.055,0.001,0
0.056,0,-0.006
0.057,0.001,-0.007
0.058,-0.011,-0.012
0.059,-0.016,-0.014
0.06,0,-0.002
0.061,0.009,0.002
0.062,0.005,0.001
0.063,0.007,0.005
0.064,0.009,0.001
0.065,0.006,-0.004
0.066,0.009,-0.001
0.067,0.006,0.002
0.068,0.006,0.005
0.069,0.01,0.005
0.07,0.013,0.006
0.071,0.011,0.004
0.072,0.006,0.005
0.073,0.002,0.002
0.074,-0.001,0.001
0.075,0.005,-0.008
0.076,-0.001,-0.019
0.077,-0.001,-0.009
0.078,-0.012,-0.007
0.079,-0.016,-0.01
0.08,-0.002,0.001
0.081,0.007,0.005
0.082,0.008,0.007
0.083,0.005,0.005
0.084,0.009,-0.005
0.085,0.003,-0.009
0.086,0.01,0.001
0.087,0.006,0
0.088,0.006,0.004
0.089,0.008,0.004
0.09,0.013,0.001
0.091,0.01,0.003
0.092,0.004,0
0.093,0.001,0.002
0.094,0,0
0.095,-0.001,0.001
0.096,-0.005,0
0.097,-0.002,0.001
0.098,-0.014,0
0.099,-0.016,-0.003
0.1,-0.002,0.002
0.101,0.006,0.005
0.102,0.004,0.003
0.103,0.003,0.004
0.104,0.007,-0.001
0.105,0.008,-0.006
0.106,0.008,-0.003
0.107,0.008,-0.005
0.108,0.008,-0.003
0.109,0.007,-0.001
0.11,0.012,0
0.111,0.014,0.007
0.112,0.01,0.012
0.113,0,0.008
0.114,-0.002,0.003
0.115,0,-0.001
0.116,-0.001,-0.004
0.117,-0.002,-0.002
0.118,-0.015,0
0.119,-0.017,-0.005
0.12,0,-0.004
0.121,0.012,0
0.122,0.011,-0.002
0.123,0.01,0
0.124,0.009,0.001
0.125,0.009,0.007
0.126,0.011,0.008
0.127,0.005,0.005
0.128,0.008,0.004
0.129,0.01,0.008
0.13,0.012,0.003
0.131,0.009,-0.004
0.132,0.006,-0.001
0.133,0,0
0.134,-0.003,0.004
0.135,0.002,0.007
0.136,-0.002,0
0.137,-0.001,0.001
0.138,-0.012,-0.001
0.139,-0.012,-0.003
0.14,0,-0.001
0.141,0.009,0
0.142,0.006,0.006
0.143,0.007,0.011
0.144,0.009,0.014
0.145,0.006,0.011
0.146,0.008,0.004
0.147,0.005,-0.007
0.148,0.003,0.003
0.149,0.008,0.011
0.15,0.015,-0.028
0.151,0.013,-0.018
0.152,0.009,-0.01
0.153,-0.003,-0.016
0.154,-0.003,0.004
0.155,0.001,0.011
0.156,-0.001,0.015
0.157,-0.002,0.009
0.158,-0.012,0.001
0.159,-0.015,0
0.16,-0.001,0.004
0.161,0.009,0.003
0.162,0.006,0.002
0.163,0.006,0.004
0.164,0.011,0.004
0.165,0.006,0.003
0.166,0.011,0
0.167,0.008,-0.002
0.168,0.008,-0.001
0.169,0.011,0
0.17,0.015,0.002
0.171,0.013,0
0.172,0.008,0.002
0.173,-0.002,0.004
0.174,-0.005,0.013
0.175,0.001,0.014
0.176,0.001,0.006
0.177,-0.001,0.002
0.178,-0.016,-0.007
0.179,-0.014,-0.014
0.18,0.001,-0.011
0.181,0.007,-0.012
0.182,0.007,-0.007
0.183,0.008,-0.009
0.184,0.009,-0.017
0.185,0.007,-0.01
0.186,0.009,0.001
0.187,0.005,0.005
0.188,0.009,0.004
0.189,0.013,0.001
0.19,0.016,0.008
0.191,0.017,0.03
0.192,0.008,0.019
0.193,0,-0.01
0.194,-0.002,-0.001
0.195,0.002,0.003
0.196,0,-0.014
0.197,-0.001,-0.024
0.198,-0.015,-0.012
0.199,-0.017,-0.01
0.2,-0.002,-0.006
0.201,0.007,-0.001
0.202,0.007,0.001
0.203,0.004,0.003
0.204,0.008,0.003
0.205,0.008,0
0.206,0.008,0
0.207,0.007,0.001
0.208,0.009,0.002
0.209,0.006,0.002
0.21,0.011,0.001
0.211,0.008,0.001
0.212,0.003,0.002
0.213,-0.003,0.002
0.214,-0.004,0
0.215,-0.003,0.001
0.216,-0.002,0.003
0.217,-0.004,0.002
0.218,-0.017,-0.002
0.219,-0.02,-0.002
0.22,-0.004,0
0.221,0.006,0.002
0.222,0.006,0
0.223,0.008,-0.001
0.224,0.008,0
0.225,0.007,0.002
0.226,0.008,0.001
