Time,Tibialis antelior,Gastrocnemius medialis
0,0.01,0.019
0.001,0.008,0.004
0.002,0.01,-0.009
0.003,0.01,0
0.004,0.01,0.002
0.005,0.01,0.004
0.006,0.009,-0.001
0.007,0.011,0.003
0.008,0.007,0
0.009,0.002,-0.001
0.01,-0.003,-0.014
0.011,-0.002,-0.007
0.012,-0.001,0.006
0.013,-0.001,0
0.014,-0.01,-0.014
0.015,-0.027,-0.016
0.016,-0.016,-0.033
0.017,0.008,0.018
0.018,0.015,0.071
0.019,0.019,0.029
0.02,0.022,-0.008
0.021,0.009,0.011
0.022,0.011,-0.009
0.023,0.009,0.003
0.024,0.007,-0.014
0.025,0.007,-0.02
0.026,0.004,-0.026
0.027,0.004,-0.032
0.028,0.007,-0.023
0.029,0.005,-0.03
0.03,-0.001,-0.005
0.031,0.003,0.017
0.032,0.003,0.069
0.033,0,0.084
0.034,-0.005,0
0.035,-0.017,0.006
0.036,-0.009,0.005
0.037,0.004,0.017
0.038,0.011,0.011
0.039,0.009,-0.001
0.04,0.006,0.011
0.041,0.003,-0.003
0.042,0.006,0.005
0.043,0.007,-0.003
0.044,0.006,0.001
0.045,0.01,-0.002
0.046,0.01,-0.005
0.047,0.01,-0.009
0.048,0.009,0
0.049,0.005,0.001
0.05,0,-0.011
0.051,0.002,-0.018
0.052,0.003,-0.007
0.053,0.003,-0.039
0.054,-0.004,-0.081
0.055,-0.017,-0.029
0.056,-0.013,-0.013
0.057,0.001,-0.006
0.058,0.004,0.011
0.059,0.001,0.032
0.06,0.007,0.107
0.061,0.004,0.035
0.062,0.007,-0.018
0.063,0.015,-0.022
0.064,0.015,-0.018
0.065,0.013,-0.008
0.066,0.015,0.01
0.067,0.011,0.037
0.068,0.01,0.04
0.069,0.005,0.081
0.07,0,0.023
0.071,0.001,-0.06
0.072,0,0
0.073,-0.001,-0.04
0.074,-0.008,-0.037
0.075,-0.021,-0.028
0.076,-0.013,-0.028
0.077,0.004,-0.006
0.078,0.008,-0.002
0.079,0.007,0.06
0.08,0.008,0.068
0.081,0.005,0.002
0.082,0.009,-0.033
0.083,0.012,-0.014
0.084,0.011,-0.009
0.085,0.013,-0.027
0.086,0.012,-0.117
0.087,0.009,-0.051
0.088,0.009,0.034
0.089,0.005,0.086
0.09,-0.004,0.053
0.091,0,0.031
0.092,-0.001,0.018
0.093,-0.002,0.009
0.094,-0.011,0.006
0.095,-0.025,-0.009
0.096,-0.016,-0.001
0.097,0.004,0.001
0.098,0.007,0.012
0.099,0.003,0
0.1,0.008,0.01
0.101,0.005,0.008
0.102,0.008,0.013
0.103,0.013,-0.006
0.104,0.018,-0.011
0.105,0.012,0.004
0.106,0.008,0.01
0.107,0.007,-0.012
0.108,0.002,-0.019
0.109,0.002,-0.016
0.11,-0.003,-0.004
0.111,0,-0.002
0.112,0,-0.002
0.113,0,-0.019
0.114,-0.006,-0.033
0.115,-0.017,-0.021
0.116,-0.007,-0.017
0.117,0.008,-0.012
