Time,Tibialis antelior,Gastrocnemius medialis
0,-0.015,-0.018
0.001,-0.044,-0.034
0.002,-0.03,-0.021
0.003,0.01,-0.003
0.004,0.02,0.001
0.005,0.012,-0.004
0.006,0.019,0.001
0.007,0.017,0
0.008,0.015,0
0.009,0.014,0.002
0.01,0.009,0.003
0.011,0.011,0.003
0.012,0.009,0.002
0.013,0.009,0.001
0.014,0.006,0
0.015,0.003,-0.004
0.016,0,-0.011
0.017,0.002,-0.007
0.018,0.002,-0.005
0.019,0.003,0.001
0.02,-0.013,-0.004
0.021,-0.044,-0.02
0.022,-0.03,-0.012
0.023,0.01,0.01
0.024,0.018,0.013
0.025,0.008,0.003
0.026,0.014,-0.002
0.027,0.012,-0.006
0.028,0.009,0.003
0.029,0.011,0.016
0.03,0.011,0.02
0.031,0.011,0.014
0.032,0.007,-0.009
0.033,0.009,-0.012
0.034,0.007,-0.006
0.035,0.005,-0.002
0.036,0,-0.002
0.037,0.006,0
0.038,0.004,0.007
0.039,0.003,0
0.04,-0.013,-0.009
0.041,-0.04,-0.023
0.042,-0.028,-0.014
0.043,0.008,0.011
0.044,0.017,0.017
0.045,0.01,0.013
0.046,0.012,0.02
0.047,0.01,0.014
0.048,0.01,0.007
0.049,0.008,0.007
0.05,0.009,0.014
0.051,0.009,0.016
0.052,0.004,0.005
0.053,0.009,0.003
0.054,0.008,0
0.055,0.006,-0.002
0.056,0.002,-0.005
0.057,0.001,-0.008
0.058,0.005,-0.007
0.059,0.003,-0.002
0.06,-0.018,-0.013
0.061,-0.044,-0.029
0.062,-0.03,-0.013
0.063,0.01,0.012
0.064,0.017,0.012
0.065,0.008,0
0.066,0.01,-0.013
0.067,0.008,-0.02
0.068,0.008,-0.04
0.069,0.01,-0.058
0.07,0.013,-0.083
0.071,0.013,-0.115
0.072,0.007,-0.067
0.073,0.007,0.064
0.074,0.007,0.088
0.075,0.006,0.153
0.076,0.001,0.233
0.077,0.002,0.005
0.078,0.001,0.004
0.079,0.001,0.03
0.08,-0.014,0.016
0.081,-0.044,0.008
0.082,-0.028,-0.008
0.083,0.01,0.01
0.084,0.024,0
0.085,0.014,0.018
0.086,0.02,0.006
0.087,0.017,0.014
0.088,0.014,0
0.089,0.017,0.007
0.09,0.016,-0.007
0.091,0.017,-0.001
0.092,0.016,-0.007
0.093,0.013,-0.001
0.094,0.009,-0.004
0.095,0.007,-0.001
0.096,0,-0.006
0.097,0.001,-0.002
0.098,-0.001,-0.005
0.099,-0.004,-0.006
0.1,-0.02,-0.016
0.101,-0.045,-0.029
0.102,-0.031,-0.022
0.103,0.003,-0.001
0.104,0.015,0.001
0.105,0.006,-0.005
0.106,0.013,-0.007
0.107,0.012,-0.016
0.108,0.008,-0.025
0.109,0.008,-0.03
0.11,0.008,-0.038
0.111,0.009,-0.055
0.112,0.007,-0.065
0.113,0.01,-0.039
0.114,0.008,0.036
0.115,0.008,0.109
0.116,0.004,0.079
0.117,0.006,0.021
0.118,0.003,0.023
0.119,0.007,0.007
0.12,-0.008,0.005
0.121,-0.036,-0.003
0.122,-0.024,0.011
0.123,0.013,0.024
0.124,0.022,0.021
0.125,0.014,0.003
0.126,0.015,-0.031
0.127,0.012,-0.049
0.128,0.011,-0.007
0.129,0.014,0.007
0.13,0.01,-0.002
0.131,0.016,-0.003
0.132,0.011,-0.011
0.133,0.013,0
0.134,0.012,-0.003
0.135,0.011,0.007
0.136,0.004,0.001
0.137,0.009,0.005
0.138,0.008,0
0.139,0.006,0.002
0.14,-0.008,-0.007
0.141,-0.037,-0.024
0.142,-0.021,-0.015
0.143,0.009,0.005
0.144,0.019,0.013
0.145,0.011,0.008
0.146,0.015,0.003
0.147,0.01,0.005
0.148,0.009,0.003
0.149,0.012,0.012
0.15,0.008,0.019
0.151,0.011,0.003
0.152,0.011,0.003
0.153,0.014,-0.001
0.154,0.009,-0.018
0.155,0.011,-0.012
0.156,0.007,-0.011
0.157,0.007,-0.007
0.158,0.003,-0.008
0.159,0.002,-0.004
0.16,-0.012,-0.005
0.161,-0.039,-0.031
0.162,-0.024,-0.014
0.163,0.019,0.009
0.164,0.037,0.009
0.165,0.026,0.007
0.166,0.029,0.012
0.167,0.028,0.01
0.168,0.027,0.009
0.169,0.017,0.017
0.17,0.006,0.009
0.171,0.007,0.001
0.172,0.004,-0.001
0.173,0.006,0
0.174,-0.002,-0.001
0.175,-0.007,0.006
0.176,-0.008,0.014
0.177,-0.004,0.02
0.178,-0.009,0.002
0.179,-0.01,-0.02
0.18,-0.028,-0.025
0.181,-0.051,-0.026
0.182,-0.035,-0.017
0.183,0.002,0.006
0.184,0.011,0.012
0.185,0.004,0.01
0.186,0.01,0.011
0.187,0.008,0.013
0.188,0.008,0.01
0.189,0.008,0.008
0.19,0.006,0.003
0.191,0.007,0
0.192,0.006,0.003
0.193,0.007,0.004
0.194,0.005,0.002
0.195,0.003,0.002
0.196,0.001,0.002
0.197,0.005,0.003
0.198,0.001,0.004
0.199,-0.002,0.005
0.2,-0.014,-0.008
0.201,-0.04,-0.025
0.202,-0.026,-0.013
0.203,0.011,0.009
0.204,0.019,0.012
0.205,0.012,0.007
0.206,0.017,0.008
0.207,0.014,0.004
0.208,0.012,0.004
0.209,0.013,0.004
0.21,0.011,0.006
0.211,0.013,0
0.212,0.009,0.003
0.213,0.012,0.003
0.214,0.009,0.003
0.215,0.008,0.002
0.216,0.002,0.001
0.217,0.008,0.001
0.218,0.004,-0.003
0.219,0.003,0.002
0.22,-0.013,-0.007
0.221,-0.04,-0.024
0.222,-0.024,-0.013
0.223,0.012,0.005
0.224,0.018,0.007
0.225,0.01,0.005
0.226,0.014,0.009
0.227,0.014,0.009
0.228,0.011,0.007
0.229,0.011,0.001
0.23,0.01,-0.003
0.231,0.01,0
0.232,0.009,-0.002
0.233,0.006,0
0.234,0.006,0.003
0.235,0.003,0.002
0.236,0.001,0.004
0.237,0.002,0.001
0.238,0.004,0.001
0.239,0,0
0.24,-0.015,-0.011
0.241,-0.046,-0.026
0.242,-0.027,-0.017
0.243,0.01,0.005
0.244,0.017,0.009
0.245,0.011,0.006
0.246,0.014,0.01
0.247,0.008,0.008
0.248,0.006,0.008
0.249,0.01,0.01
0.25,0.008,0.009
0.251,0.01,0.008
0.252,0.009,0.006
0.253,0.01,0.008
0.254,0.007,0.004
0.255,0.008,0.004
0.256,0.003,0
0.257,0.004,0
0.258,0.003,-0.004
0.259,0.004,-0.003
0.26,-0.012,-0.013
0.261,-0.045,-0.03
0.262,-0.026,-0.016
0.263,0.015,0.004
0.264,0.023,0.007
0.265,0.015,0.003
0.266,0.026,0.007
0.267,0.023,0.005
0.268,0.019,0.003
0.269,0.017,0.004
0.27,0.012,0.003
0.271,0.009,0.001
0.272,0.002,0.002
0.273,0,0.004
0.274,-0.005,0
0.275,-0.006,0
0.276,-0.007,0
0.277,-0.005,0
0.278,-0.01,0
0.279,-0.004,0
0.28,-0.023,-0.009
0.281,-0.051,-0.026
0.282,-0.032,-0.012
0.283,0.007,0.011
0.284,0.017,0.014
0.285,0.011,0.007
0.286,0.019,0.004
0.287,0.013,-0.003
0.288,0.012,0.003
