Time,Tibialis antelior,Gastrocnemius medialis
0,-0.021,0.062
0.001,-0.035,-0.044
0.002,-0.007,-0.078
0.003,0.019,-0.023
0.004,0.017,0.021
0.005,0.016,0.04
0.006,0.017,0.029
0.007,0.011,0.014
0.008,0.014,0.007
0.009,0.012,0.001
0.01,0.011,-0.016
0.011,0.016,-0.001
0.012,0.013,0.002
0.013,0.011,0.012
0.014,0.009,0.009
0.015,0.008,-0.01
0.016,0.004,-0.013
0.017,0.008,-0.02
0.018,0.006,-0.03
0.019,0.004,-0.052
0.02,-0.012,-0.076
0.021,-0.03,-0.018
0.022,-0.008,0.128
0.023,0.015,0.09
0.024,0.016,0.009
0.025,0.011,0.023
0.026,0.013,-0.004
0.027,0.01,0.009
0.028,0.01,-0.015
0.029,0.01,-0.031
0.03,0.012,-0.063
0.031,0.009,-0.029
0.032,0.009,0.076
0.033,0.011,0.127
0.034,0.01,0.045
0.035,0.006,0.025
0.036,0.005,0.025
0.037,0.007,0.002
0.038,0.005,-0.026
0.039,0.002,-0.058
0.04,-0.016,-0.01
0.041,-0.032,-0.016
0.042,-0.013,-0.01
0.043,0.011,0.001
0.044,0.014,0.002
0.045,0.011,0
0.046,0.013,0.002
0.047,0.01,-0.004
0.048,0.008,-0.003
0.049,0.008,-0.005
0.05,0.008,-0.006
0.051,0.008,-0.002
0.052,0.008,-0.005
0.053,0.007,0
0.054,0.004,0.001
0.055,0.002,-0.007
0.056,0,-0.004
0.057,0.003,-0.002
0.058,0.004,0
0.059,0.002,0
0.06,-0.015,-0.007
0.061,-0.032,-0.001
0.062,-0.015,0.014
0.063,0.008,0.03
0.064,0.014,0.027
0.065,0.012,0.006
0.066,0.012,-0.009
0.067,0.009,-0.016
0.068,0.007,-0.034
0.069,0.009,-0.06
0.07,0.011,-0.074
0.071,0.011,-0.045
0.072,0.009,0.064
0.073,0.008,0.115
0.074,0.007,0.029
0.075,0.004,0.012
0.076,0.001,0.011
0.077,0.004,0.003
0.078,0.006,0.006
0.079,0.01,0
0.08,-0.006,-0.006
0.081,-0.02,-0.018
0.082,-0.004,-0.006
0.083,0.016,0
0.084,0.014,0.001
0.085,0.006,-0.001
0.086,0.008,0.002
0.087,0.004,-0.001
0.088,0.006,0.001
0.089,0.006,0
0.09,0.006,0.001
