Time,Tibialis antelior,Gastrocnemius medialis
0,0.001,-0.011
0.001,0.001,-0.005
0.002,-0.001,-0.005
0.003,-0.028,-0.017
0.004,-0.043,-0.025
0.005,-0.015,0
0.006,0.013,0.011
0.007,0.019,0.011
0.008,0.016,0.015
0.009,0.02,0.018
0.01,0.009,0.01
0.011,0.016,0.003
0.012,0.012,-0.001
0.013,0.013,0.003
0.014,0.014,0
0.015,0.017,0.003
0.016,0.016,0.002
0.017,0.012,0.002
0.018,0.005,0.001
0.019,-0.001,0
0.02,0.004,0.001
0.021,0.002,0
0.022,-0.002,0
0.023,-0.027,-0.017
0.024,-0.046,-0.025
0.025,-0.013,-0.007
0.026,0.015,0.011
0.027,0.013,0.007
0.028,0.01,0.001
0.029,0.015,0.005
0.03,0.007,0.001
0.031,0.014,0.003
0.032,0.007,0.002
0.033,0.008,0.002
0.034,0.012,0.001
0.035,0.011,0.004
0.036,0.01,0.004
0.037,0.006,0.001
0.038,0.004,0
0.039,0.001,0
0.04,0.004,0.004
0.041,0.002,0
0.042,-0.002,-0.002
0.043,-0.027,-0.02
0.044,-0.045,-0.038
0.045,-0.014,-0.019
0.046,0.016,0.01
0.047,0.019,0.006
0.048,0.012,0.011
0.049,0.017,0.011
0.05,0.008,0.005
0.051,0.012,0.005
0.052,0.005,0
0.053,0.007,0
0.054,0.011,0
0.055,0.013,0.003
0.056,0.012,0.008
0.057,0.006,0.006
0.058,0.004,0.002
0.059,0,0.001
0.06,0.007,0.001
0.061,0.005,0.003
0.062,0.002,0.001
0.063,-0.021,-0.017
0.064,-0.041,-0.032
0.065,-0.009,-0.011
0.066,0.016,0.006
0.067,0.012,0.006
0.068,0.011,0.006
0.069,0.014,0.012
0.07,0.005,0.006
0.071,0.007,0.003
0.072,0.007,0
0.073,0.007,0.005
0.074,0.007,0.005
0.075,0.009,0.003
0.076,0.009,0.005
0.077,0.011,0.005
0.078,0.006,0
0.079,0,0
0.08,0.007,0.002
0.081,0.004,0
0.082,0.002,0.001
0.083,-0.025,-0.02
0.084,-0.044,-0.032
0.085,-0.014,-0.015
0.086,0.014,0.008
0.087,0.01,0.006
0.088,0.003,0.003
0.089,0.008,0.008
0.09,0.003,0.005
0.091,0.009,0.008
0.092,0.006,0.004
0.093,0.008,0.008
0.094,0.011,0.009
0.095,0.015,0.008
0.096,0.012,0.003
0.097,0.009,0.001
0.098,0.005,-0.007
0.099,0.006,-0.001
0.1,0.007,0.001
0.101,0.006,-0.001
0.102,0,-0.002
0.103,-0.028,-0.018
0.104,-0.042,-0.028
0.105,-0.014,-0.005
0.106,0.017,0.015
0.107,0.012,0.012
