Time,Tibialis antelior,Gastrocnemius medialis
0,0.012,0.009
0.001,0.011,0.011
0.002,0.008,0.005
0.003,0.006,0.01
0.004,0.007,0.005
0.005,0.009,0.007
0.006,0.008,0.008
0.007,0.012,0.01
0.008,0.013,0.025
0.009,0.01,0.02
0.01,-0.001,-0.006
0.011,-0.008,-0.025
0.012,0.003,-0.017
0.013,0.001,-0.015
0.014,-0.004,-0.008
0.015,-0.022,-0.019
0.016,-0.032,-0.027
0.017,-0.011,0
0.018,0.014,0.013
0.019,0.014,0.011
0.02,0.012,-0.001
0.021,0.018,-0.005
0.022,0.013,0.007
0.023,0.014,0.005
0.024,0.012,0.003
0.025,0.014,0.005
0.026,0.013,0.006
0.027,0.009,0.01
0.028,0.005,0.011
0.029,0.005,0.016
0.03,-0.002,0.006
0.031,-0.005,0.001
0.032,0,0.001
0.033,-0.003,-0.004
0.034,-0.006,-0.013
0.035,-0.023,-0.033
0.036,-0.034,-0.036
0.037,-0.005,-0.022
0.038,0.018,-0.02
0.039,0.02,-0.003
0.04,0.017,0.025
0.041,0.018,0.047
0.042,0.011,0.01
0.043,0.011,-0.005
0.044,0.008,0.007
0.045,0.01,0.006
0.046,0.011,0.008
0.047,0.008,0.006
0.048,0.009,0.009
0.049,0.007,0.006
0.05,-0.001,0.006
0.051,-0.002,0.003
0.052,0.001,0.003
0.053,0,-0.009
0.054,0,-0.015
0.055,-0.022,-0.014
0.056,-0.032,-0.022
0.057,-0.008,-0.005
0.058,0.012,0.007
0.059,0.013,0.002
0.06,0.011,0.008
0.061,0.012,0.007
0.062,0.011,0.006
0.063,0.009,0.006
0.064,0.004,0.001
0.065,0.009,0.007
0.066,0.008,0.009
0.067,0.008,0.008
0.068,0.011,0.002
0.069,0.008,-0.006
0.07,0.004,0
0.071,-0.003,-0.012
0.072,0,-0.023
0.073,0,-0.004
0.074,0.002,-0.002
0.075,-0.018,-0.018
0.076,-0.032,-0.023
0.077,-0.006,-0.004
0.078,0.012,0.012
0.079,0.014,0.013
0.08,0.01,0.008
0.081,0.013,0.001
0.082,0.006,0
0.083,0.01,0.008
0.084,0.003,0.003
0.085,0.006,0.004
0.086,0.009,0.011
0.087,0.011,0.006
0.088,0.009,0.005
0.089,0.007,-0.003
0.09,0.002,-0.001
0.091,0,0.002
0.092,0.002,-0.002
0.093,0,0.002
0.094,-0.002,-0.001
0.095,-0.025,-0.004
0.096,-0.036,-0.026
0.097,-0.009,-0.016
0.098,0.011,0.009
0.099,0.014,0.013
0.1,0.009,0.013
0.101,0.012,0.012
0.102,0.008,0.008
0.103,0.01,-0.004
0.104,0.008,-0.018
0.105,0.013,-0.015
0.106,0.014,-0.006
0.107,0.013,-0.003
0.108,0.012,0.011
0.109,0.008,0.033
0.11,0,0.019
0.111,-0.006,-0.002
0.112,-0.003,0
0.113,-0.004,-0.004
0.114,-0.004,-0.001
0.115,-0.024,-0.004
0.116,-0.034,-0.015
0.117,-0.01,-0.006
0.118,0.013,0.008
0.119,0.014,0.011
0.12,0.012,0.001
0.121,0.014,0.003
0.122,0.012,0
0.123,0.013,0.004
0.124,0.009,0.006
0.125,0.013,0.011
0.126,0.014,0.009
0.127,0.014,0
0.128,0.016,-0.017
0.129,0.01,-0.024
0.13,0,-0.018
0.131,-0.002,-0.011
0.132,-0.001,-0.004
0.133,0,-0.005
0.134,-0.002,0.025
0.135,-0.023,0.047
0.136,-0.033,-0.011
0.137,-0.006,-0.005
0.138,0.017,0.009
0.139,0.019,-0.003
0.14,0.015,0.009
0.141,0.018,0.007
0.142,0.012,0.02
0.143,0.012,0.025
0.144,0.009,0.009
0.145,0.014,-0.012
0.146,0.01,0.007
0.147,0.008,0.001
0.148,0.007,0.002
0.149,0.004,0.003
0.15,-0.002,0.006
0.151,-0.002,0.008
0.152,0.001,0
0.153,-0.001,-0.016
0.154,0.002,-0.015
0.155,-0.016,-0.008
0.156,-0.031,-0.027
0.157,-0.007,-0.009
0.158,0.013,0.012
0.159,0.013,0.011
0.16,0.008,-0.002
0.161,0.012,-0.016
0.162,0.006,-0.02
0.163,0.009,-0.025
0.164,0.006,-0.036
0.165,0.01,-0.028
0.166,0.009,-0.051
0.167,0.008,-0.018
0.168,0.007,0.107
0.169,0.006,0.086
0.17,0,-0.016
0.171,-0.003,0.009
0.172,0.004,-0.012
0.173,0.003,-0.019
0.174,0.001,-0.011
0.175,-0.02,-0.021
0.176,-0.031,-0.016
0.177,-0.006,0.027
0.178,0.015,0
0.179,0.015,0.012
0.18,0.011,0.076
0.181,0.01,0.026
0.182,0.006,-0.012
0.183,0.008,0.014
0.184,0.004,0.003
0.185,0.01,0.017
0.186,0.012,0.018
0.187,0.013,0.014
0.188,0.008,0.005
0.189,0.008,0.005
0.19,0,0
0.191,-0.004,-0.01
0.192,0.002,-0.015
0.193,-0.005,-0.023
0.194,-0.002,-0.002
0.195,-0.023,-0.012
0.196,-0.036,-0.015
0.197,-0.012,-0.009
0.198,0.013,-0.006
0.199,0.014,0
0.2,0.011,0.004
0.201,0.009,0
0.202,0.009,0.009
0.203,0.01,0.003
0.204,0.005,0
0.205,0.01,-0.001
0.206,0.012,0
0.207,0.014,0
0.208,0.011,0.005
0.209,0.009,0.002
0.21,0.004,-0.002
0.211,-0.001,-0.012
0.212,0.002,-0.011
0.213,0,-0.002
0.214,-0.003,0.006
0.215,-0.026,-0.003
0.216,-0.039,-0.017
0.217,-0.013,-0.002
0.218,0.011,0.007
0.219,0.014,0.001
0.22,0.01,0
0.221,0.012,-0.002
0.222,0.008,-0.032
0.223,0.013,-0.004
0.224,0.012,-0.007
0.225,0.014,-0.007
0.226,0.019,0.005
0.227,0.018,0.007
0.228,0.011,0.009
0.229,0.008,0
0.23,0.001,-0.003
0.231,-0.003,-0.003
0.232,0,0.007
0.233,0.001,0
0.234,-0.003,-0.003
0.235,-0.02,-0.012
0.236,-0.034,-0.015
0.237,-0.007,-0.003
0.238,0.014,0.009
0.239,0.015,0.007
0.24,0.015,0.007
0.241,0.016,0.006
0.242,0.012,0.001
0.243,0.014,0
0.244,0.008,0
0.245,0.011,0.008
0.246,0.01,0.01
0.247,0.011,0.008
0.248,0.009,0.003
0.249,0.005,0.001
0.25,-0.003,0.001
0.251,-0.003,0
0.252,0,0.004
0.253,-0.001,0
0.254,-0.001,-0.003
0.255,-0.018,-0.008
0.256,-0.03,-0.016
0.257,-0.006,-0.003
0.258,0.016,0.003
0.259,0.015,0.001
0.26,0.011,0.004
0.261,0.014,0.005
0.262,0.006,0.006
0.263,0.008,0.01
0.264,0.006,0.007
0.265,0.011,0.006
0.266,0.011,-0.004
0.267,0.009,0
0.268,0.008,0.012
0.269,0.006,0
0.27,-0.001,-0.008
0.271,-0.006,-0.018
0.272,0.002,-0.004
0.273,0.001,-0.003
0.274,0.002,0.003
0.275,-0.018,-0.01
0.276,-0.03,-0.013
