Time,Tibialis antelior,Gastrocnemius medialis
0,0.008,0
0.001,0.009,0.001
0.002,0.013,0.003
0.003,0.011,0.004
0.004,0.009,0.004
0.005,0.004,0.001
0.006,-0.006,0.003
0.007,-0.013,0.007
0.008,-0.014,0.003
0.009,-0.019,0
0.01,-0.006,-0.002
0.011,0.029,-0.003
0.012,0.056,-0.004
0.013,0.05,-0.001
0.014,0.034,0.001
0.015,0.011,0.004
0.016,0.004,0.007
0.017,-0.008,0.009
0.018,0.016,0.008
0.019,0.038,0.002
0.02,0.044,0.003
0.021,0.017,0.002
0.022,-0.056,0
0.023,-0.081,0
0.024,-0.078,-0.005
0.025,-0.046,-0.005
0.026,-0.027,-0.002
0.027,-0.034,-0.003
0.028,-0.034,-0.003
0.029,-0.032,-0.006
0.03,-0.017,-0.006
0.031,0,-0.004
0.032,0.003,-0.002
0.033,0,-0.003
0.034,0.005,-0.001
0.035,0.006,-0.001
0.036,0.004,0
0.037,0.003,0
0.038,0.005,0.001
0.039,0.011,-0.002
0.04,0.017,0
0.041,0.017,0
0.042,0.01,0
0.043,0.018,0.001
0.044,0.031,0.001
0.045,0.024,0.001
0.046,-0.013,0.002
0.047,-0.045,0.003
0.048,-0.037,0.003
0.049,0.022,0.002
0.05,0.173,0.004
0.051,0.228,0.006
0.052,0.136,0.006
0.053,0.029,0.005
0.054,-0.008,0.011
0.055,-0.023,0.01
0.056,-0.044,0.007
0.057,-0.029,0.001
0.058,-0.046,-0.003
0.059,-0.079,-0.008
0.06,-0.083,-0.008
0.061,-0.062,-0.007
0.062,-0.048,-0.005
0.063,-0.031,-0.004
0.064,-0.026,-0.005
0.065,-0.02,-0.002
0.066,0.013,0.001
0.067,0.042,0.004
0.068,0.03,0.004
0.069,0.025,0.001
0.07,0.008,0.003
0.071,-0.006,0.003
0.072,-0.01,0.004
0.073,-0.018,0.003
0.074,-0.019,0.003
0.075,-0.013,0.003
0.076,0.006,0.002
0.077,0.03,-0.001
0.078,0.046,0
0.079,0.031,0.003
0.08,0.022,0.005
0.081,-0.009,0.006
0.082,-0.029,0.004
0.083,-0.019,0.004
0.084,0.002,0.004
0.085,0.031,0.003
0.086,-0.014,0.007
0.087,-0.042,0.011
0.088,-0.009,0.011
0.089,0,0.005
0.09,0.011,0.004
0.091,0.007,0.002
0.092,0.009,0.001
0.093,-0.006,0
0.094,-0.011,-0.001
0.095,-0.002,-0.003
