Time,Tibialis antelior,Gastrocnemius medialis
0,-0.088,-0.001
0.001,-0.075,0.003
0.002,-0.081,0.005
0.003,-0.151,0.005
0.004,-0.053,0.003
0.005,0.078,0
0.006,0.124,-0.003
0.007,0.087,-0.008
0.008,0.049,-0.003
0.009,0.076,-0.006
0.01,0.162,-0.012
0.011,0.143,-0.012
0.012,0.105,-0.011
0.013,0.246,-0.014
0.014,0.289,-0.016
0.015,0.143,-0.017
0.016,-0.081,-0.011
0.017,-0.075,0
0.018,-0.11,0.012
0.019,-0.216,0.021
0.02,-0.209,0.029
0.021,-0.138,0.034
0.022,-0.034,0.032
0.023,-0.042,0.027
0.024,-0.022,0.017
0.025,-0.068,0.003
0.026,-0.108,-0.016
0.027,-0.178,-0.025
0.028,-0.177,-0.025
0.029,-0.032,-0.019
0.03,0.072,-0.017
0.031,0.111,-0.012
0.032,0.091,-0.004
0.033,0.061,-0.002
0.034,0.044,0.003
0.035,-0.055,0
0.036,-0.079,0.002
0.037,-0.072,0.004
0.038,0.032,0.002
0.039,0.082,0.002
0.04,0.144,0.005
0.041,0.148,0.004
0.042,0.116,0.003
0.043,0.076,0.001
0.044,0.09,-0.001
0.045,0.082,-0.004
0.046,-0.015,-0.009
0.047,-0.06,-0.01
0.048,-0.023,-0.006
0.049,0.03,-0.001
0.05,0.022,-0.002
0.051,0.043,0
0.052,0.039,0.006
0.053,0.055,0.004
0.054,0.089,0.007
0.055,0.02,0.011
0.056,-0.043,0.015
0.057,-0.027,0.022
0.058,-0.02,0.019
0.059,-0.048,0.011
0.06,0.008,0.009
0.061,0.082,0
0.062,0.063,-0.002
0.063,0.028,-0.004
0.064,-0.009,-0.004
0.065,-0.001,-0.007
0.066,0.019,-0.013
0.067,0.025,-0.013
0.068,0.061,-0.005
0.069,0.065,0
0.07,0.042,-0.002
0.071,0.005,-0.001
0.072,0.018,0.001
0.073,-0.008,0.001
0.074,0.005,0.001
0.075,-0.009,0.001
0.076,-0.006,-0.002
0.077,-0.021,0
0.078,-0.028,0.004
0.079,-0.024,0.004
0.08,-0.019,0.006
0.081,0.003,0.003
0.082,-0.013,0.002
0.083,0.001,0.002
0.084,-0.008,0.001
0.085,-0.006,-0.002
0.086,-0.004,-0.002
0.087,-0.007,-0.001
0.088,0.014,0.005
0.089,0.008,0.008
0.09,0.008,0.003
0.091,0.023,0.002
0.092,0.038,0.002
0.093,0.029,-0.001
0.094,-0.011,-0.003
0.095,-0.047,-0.005
0.096,-0.057,-0.001
0.097,0.001,0
0.098,-0.008,0.002
0.099,-0.092,0.001
0.1,-0.116,0.004
0.101,-0.079,0.007
0.102,-0.012,0.005
0.103,-0.032,0.004
0.104,-0.021,0.003
0.105,0.022,-0.003
0.106,0.027,-0.01
0.107,0.114,-0.011
0.108,0.169,-0.006
0.109,0.128,-0.007
0.11,0.05,-0.014
0.111,-0.017,-0.012
0.112,-0.077,0
0.113,-0.132,-0.002
0.114,-0.125,0
0.115,-0.111,0.004
0.116,-0.111,0.006
0.117,-0.068,0.004
0.118,-0.052,0.003
0.119,-0.064,0
0.12,-0.029,0.001
0.121,-0.053,0.002
0.122,-0.013,-0.001
0.123,0.026,0
0.124,0.024,-0.003
0.125,0.041,-0.007
0.126,0.031,-0.014
0.127,0.064,-0.019
0.128,0.055,-0.007
0.129,0.112,-0.002
0.13,0.082,-0.001
0.131,0.047,-0.001
0.132,0.035,0
0.133,-0.008,0.002
0.134,0.004,0
0.135,0.007,0.002
0.136,0.003,0.009
0.137,-0.002,0.007
0.138,-0.01,-0.003
0.139,0.007,-0.005
0.14,0.06,-0.001
0.141,0.104,-0.002
0.142,0.09,0
0.143,0.028,-0.001
0.144,-0.042,0
0.145,-0.072,-0.001
0.146,-0.119,-0.003
0.147,-0.046,0
0.148,0.062,0.003
0.149,0.114,0.01
0.15,0.107,0.009
0.151,0.059,0.01
0.152,-0.007,0.012
0.153,-0.106,0.012
0.154,-0.112,0.012
0.155,-0.082,0.008
0.156,0.019,0.01
0.157,0.04,0.011
0.158,0.001,0.006
0.159,-0.021,0.001
0.16,-0.03,-0.001
0.161,-0.026,-0.005
0.162,-0.011,-0.014
0.163,0.02,-0.024
0.164,0.023,-0.029
0.165,0.028,-0.029
0.166,0.011,-0.02
0.167,0.006,-0.009
0.168,0.015,0.003
0.169,0.018,0.009
0.17,0.039,0.006
0.171,0.012,0.01
0.172,-0.019,0.012
0.173,-0.037,0.012
0.174,-0.042,0.001
0.175,-0.056,-0.015
0.176,-0.048,-0.022
0.177,-0.04,-0.022
0.178,0.016,-0.023
0.179,-0.008,-0.029
0.18,-0.055,-0.027
0.181,-0.077,-0.05
0.182,-0.04,-0.082
0.183,-0.001,-0.064
0.184,-0.043,-0.036
0.185,-0.017,-0.049
0.186,-0.002,-0.07
0.187,0.08,-0.087
0.188,0.119,-0.013
0.189,0.155,0.099
0.19,0.144,0.112
0.191,0.131,0.087
0.192,0.111,0.075
0.193,0.076,-0.01
0.194,0.064,-0.087
0.195,0.04,-0.111
0.196,0.053,-0.066
0.197,0.036,0.009
0.198,0.025,-0.035
0.199,-0.013,-0.019
0.2,-0.024,0.051
0.201,-0.037,0.111
0.202,0.006,0.065
0.203,0.053,-0.042
0.204,0.067,-0.057
0.205,0.034,-0.053
0.206,-0.002,0.025
0.207,-0.028,0.03
0.208,-0.061,-0.101
0.209,-0.057,-0.167
0.21,-0.052,-0.182
0.211,-0.008,-0.093
0.212,0.027,-0.044
0.213,0.04,-0.022
0.214,0.028,0.032
0.215,-0.028,0.114
0.216,-0.006,0.153
0.217,0.011,0.229
0.218,-0.008,0.399
0.219,-0.008,0.408
0.22,-0.022,0.223
0.221,0.007,0.178
0.222,0.012,0.146
0.223,-0.007,0.131
0.224,-0.006,0.097
0.225,0.018,0.039
0.226,0,-0.015
0.227,-0.02,-0.049
0.228,-0.035,-0.079
0.229,-0.078,-0.159
0.23,-0.073,-0.202
0.231,-0.067,-0.187
0.232,-0.031,-0.213
0.233,-0.011,-0.29
0.234,0.008,-0.338
0.235,0.018,-0.476
0.236,0.004,-0.66
0.237,0.001,-0.693
0.238,-0.016,-0.47
0.239,-0.009,-0.189
0.24,0.007,0.101
0.241,0.011,0.105
0.242,0.027,-0.022
0.243,0.022,0.19
0.244,0.017,0.494
0.245,-0.015,0.56
0.246,-0.02,0.232
0.247,-0.028,0.15
0.248,-0.027,0.265
0.249,-0.01,0.287
0.25,-0.003,0.025
0.251,0.016,-0.166
0.252,0.009,-0.518
0.253,-0.011,-0.52
0.254,-0.037,-0.345
0.255,-0.02,-0.128
0.256,-0.009,0.08
0.257,0.024,0.103
0.258,0.015,0.288
0.259,0.037,0.24
0.26,0.03,0.19
0.261,0.022,0.153
0.262,0.013,0.225
0.263,-0.005,0.294
0.264,-0.014,0.112
0.265,-0.039,-0.099
0.266,-0.04,-0.25
0.267,-0.048,-0.364
0.268,-0.023,-0.382
0.269,-0.01,-0.416
0.27,0.039,-0.013
0.271,0.09,0.361
0.272,0.112,0.582
0.273,0.11,0.467
0.274,0.083,0.567
0.275,0.059,0.788
0.276,0.029,0.807
0.277,0.019,0.748
0.278,0.008,0.654
0.279,-0.013,0.367
0.28,-0.018,0.109
0.281,-0.033,-0.055
0.282,-0.019,-0.156
0.283,-0.024,-0.195
0.284,-0.017,-0.365
0.285,-0.025,-0.415
0.286,-0.037,-0.353
0.287,-0.029,-0.175
0.288,-0.015,0.02
0.289,-0.004,-0.026
0.29,-0.032,-0.249
0.291,-0.023,-0.251
0.292,-0.026,-0.141
0.293,-0.018,-0.524
0.294,-0.024,-0.894
0.295,-0.005,-0.905
0.296,0.044,-0.337
0.297,0.071,0.382
0.298,0.103,0.502
0.299,0.089,0.248
0.3,0.052,-0.122
0.301,0.022,0.025
0.302,0.015,0.874
0.303,0.02,1.197
0.304,0.019,0.901
0.305,0.011,0.66
0.306,-0.016,0.472
0.307,-0.007,0.272
0.308,0.006,0.184
0.309,-0.007,0.129
0.31,-0.057,0.014
0.311,-0.065,-0.165
0.312,-0.091,-0.32
0.313,-0.106,-0.367
0.314,-0.104,-0.447
0.315,-0.097,-0.528
0.316,-0.082,-0.668
0.317,-0.09,-1.014
0.318,-0.035,-1.319
0.319,0.033,-0.905
0.32,0.123,-0.044
0.321,0.118,0.383
0.322,0.106,0.198
0.323,0.101,-0.208
0.324,0.095,-0.494
0.325,0.112,-0.109
0.326,0.061,0.489
0.327,0.032,0.254
0.328,0.025,0.349
0.329,0.04,0.799
0.33,0.06,0.91
0.331,0.055,0.899
0.332,0.045,0.692
0.333,0.021,0.414
0.334,-0.009,0.287
0.335,-0.055,0.142
0.336,-0.074,-0.096
0.337,-0.058,-0.267
0.338,-0.045,-0.468
0.339,-0.021,-0.741
0.34,-0.025,-0.94
0.341,-0.019,-0.962
0.342,-0.03,-0.949
0.343,0.003,-0.644
0.344,0.046,0.182
0.345,0.065,0.644
0.346,0.058,0.681
0.347,0.038,0.917
0.348,0.043,0.862
0.349,0.03,0.655
0.35,0.027,0.372
0.351,0.004,0.175
0.352,0.016,0.059
0.353,-0.001,0.006
