Time,Tibialis antelior,Gastrocnemius medialis
0,0.003,-0.001
0.001,0.003,-0.001
0.002,0,-0.001
0.003,0.005,-0.001
0.004,-0.008,-0.009
0.005,-0.02,-0.017
0.006,-0.014,-0.009
0.007,0.007,0.002
0.008,0.006,0.008
0.009,0.006,0.006
0.01,0.004,0.007
0.011,0.003,0.003
0.012,0.005,0.003
0.013,0.004,0.003
0.014,0.008,0.005
0.015,0.003,0.002
0.016,0.007,0.002
0.017,0.005,0.002
0.018,0.005,0.002
0.019,0.001,0
0.02,-0.003,-0.002
0.021,0.001,-0.001
0.022,-0.003,-0.001
0.023,0.001,0
0.024,-0.013,-0.005
0.025,-0.023,-0.016
0.026,-0.016,-0.009
0.027,0.007,0.001
0.028,0.006,0.004
0.029,0.007,0.004
0.03,0.009,0.006
0.031,0.007,0.005
0.032,0.008,0.004
0.033,0.006,0.003
0.034,0.01,0.003
0.035,0.006,0.001
0.036,0.01,0.004
0.037,0.004,0.003
0.038,0.006,0
0.039,0.001,0
0.04,0,-0.005
0.041,0.001,-0.002
0.042,-0.002,-0.003
0.043,0.002,-0.004
0.044,-0.01,-0.01
0.045,-0.022,-0.015
0.046,-0.013,-0.007
0.047,0.008,0.004
0.048,0.01,0.008
0.049,0.011,0.006
0.05,0.013,0.003
0.051,0.008,0.001
0.052,0.012,0.002
0.053,0.004,0.002
0.054,0.009,0
0.055,0.007,0.002
0.056,0.008,0.003
0.057,0.009,0.002
0.058,0,0.001
0.059,0.005,0.001
0.06,-0.004,0
0.061,0.001,0.001
0.062,0.001,0
0.063,-0.002,0.001
0.064,-0.004,-0.005
0.065,-0.024,-0.013
0.066,-0.01,-0.006
0.067,0.006,0.006
0.068,0.012,0.005
0.069,0.008,0
0.07,0.006,0.003
0.071,0.011,0.002
0.072,0.008,0.004
0.073,0.009,0.005
0.074,0.008,0.007
0.075,0.008,0.004
0.076,0.011,0.004
0.077,0.005,0.003
0.078,0.006,0.001
0.079,0.003,-0.004
0.08,0.003,-0.007
0.081,0.002,-0.003
0.082,0.002,-0.004
0.083,0.006,-0.004
0.084,-0.005,-0.012
0.085,-0.017,-0.019
0.086,-0.013,-0.008
0.087,0.01,0.002
0.088,0.008,0.005
0.089,0.008,0.002
0.09,0.009,0.005
0.091,0.007,0.003
0.092,0.009,0.006
0.093,0.006,0.006
0.094,0.009,0.005
0.095,0.005,0.006
0.096,0.009,0.004
0.097,0.006,0.008
0.098,0.004,0.008
0.099,0.004,0.005
0.1,-0.001,0.003
0.101,0.002,0.001
0.102,-0.001,0.001
0.103,0.004,0.001
0.104,-0.012,-0.003
0.105,-0.019,-0.009
0.106,-0.014,-0.003
0.107,0.013,0.008
0.108,0.009,0.01
0.109,0.009,0.009
0.11,0.013,0.01
0.111,0.007,0.007
0.112,0.012,0.007
0.113,0.009,0.008
0.114,0.013,0.007
0.115,0.011,0.006
0.116,0.011,0.005
0.117,0.009,0.003
0.118,0.006,0.002
0.119,0.01,0
0.12,0.003,-0.003
