Time,Tibialis antelior,Gastrocnemius medialis
0,-0.002,-0.022
0.001,-0.017,-0.024
0.002,-0.023,-0.013
0.003,-0.002,-0.028
0.004,0.015,-0.047
0.005,0.011,-0.03
0.006,0.01,-0.028
0.007,0.011,-0.198
0.008,0.009,-0.14
0.009,0.013,0.088
0.01,0.009,0.016
0.011,0.012,-0.001
0.012,0.011,-0.019
0.013,0.01,-0.012
0.014,0.008,-0.007
0.015,0.006,0.002
0.016,0.006,0.007
0.017,0.006,-0.018
0.018,0.004,-0.04
0.019,0.004,-0.049
0.02,0.003,-0.052
0.021,-0.014,-0.099
0.022,-0.021,-0.124
0.023,-0.002,-0.087
0.024,0.016,-0.069
0.025,0.012,-0.068
0.026,0.011,-0.048
0.027,0.013,-0.113
0.028,0.01,-0.204
0.029,0.015,-0.174
0.03,0.014,0.048
0.031,0.013,-0.005
0.032,0.007,-0.118
0.033,0.009,0.08
0.034,0.009,0.051
0.035,0.011,0.023
0.036,0.007,0.095
0.037,0.007,0.121
0.038,0.008,0.102
0.039,0.006,-0.007
0.04,0.001,-0.036
0.041,-0.017,-0.005
0.042,-0.025,0.021
0.043,0,-0.044
0.044,0.012,0.088
0.045,0.009,-0.025
0.046,0.008,-0.092
0.047,0.008,0.18
0.048,0.003,0.268
0.049,0.005,0.118
0.05,0.007,0.121
0.051,0.009,0.106
0.052,0.008,-0.001
0.053,0.007,0.076
0.054,0.004,0.01
0.055,0.004,-0.075
0.056,0.002,-0.037
0.057,0.001,0.066
0.058,0.003,0.067
0.059,0.004,-0.004
0.06,0.002,0.027
0.061,-0.017,0.021
0.062,-0.025,-0.022
0.063,-0.002,0.066
0.064,0.011,0.018
0.065,0.008,-0.006
0.066,0.009,-0.009
0.067,0.009,-0.036
0.068,0.005,-0.036
0.069,0.008,-0.034
0.07,0.007,0.022
0.071,0.008,0.034
0.072,0.007,-0.007
0.073,0.009,-0.015
0.074,0.005,-0.009
0.075,0.002,-0.01
0.076,-0.003,-0.007
0.077,-0.003,-0.009
0.078,0,-0.024
0.079,0,-0.032
0.08,-0.001,-0.027
0.081,-0.017,-0.032
0.082,-0.021,-0.02
0.083,-0.004,-0.023
0.084,0.011,-0.023
0.085,0.009,-0.023
0.086,0.011,-0.019
0.087,0.013,-0.017
0.088,0.003,-0.027
0.089,0.005,-0.046
0.09,0.003,-0.073
0.091,0.005,-0.075
0.092,0.006,-0.068
0.093,0.008,-0.054
0.094,0.004,-0.049
0.095,0.006,0.014
0.096,0.001,0.118
0.097,0,0.125
0.098,0.003,0.075
0.099,0.002,0.062
0.1,-0.002,0.025
0.101,-0.019,-0.035
0.102,-0.023,-0.12
0.103,0.002,-0.199
0.104,0.016,-0.237
0.105,0.012,-0.21
0.106,0.01,-0.023
0.107,0.013,0.045
0.108,0.007,0
0.109,0.007,-0.132
0.11,0.007,-0.22
0.111,0.009,-0.021
0.112,0.009,0.181
0.113,0.007,0.325
0.114,0.005,0.184
0.115,0.007,0.046
0.116,0.002,0.009
0.117,0.001,0.002
0.118,0.002,0.153
0.119,0.001,0.075
0.12,0,0.007
0.121,-0.013,0.034
0.122,-0.02,0
0.123,0.002,0.114
0.124,0.015,0.111
0.125,0.009,0.111
0.126,0.004,0.03
0.127,0.008,0.059
0.128,0.007,0.059
0.129,0.007,0.027
0.13,0.007,-0.001
0.131,0.009,-0.018
0.132,0.008,-0.008
0.133,0.004,-0.054
0.134,0.001,-0.046
0.135,0,-0.056
0.136,-0.002,-0.05
0.137,0.002,-0.052
0.138,0.005,-0.035
0.139,0.002,-0.062
0.14,-0.001,-0.032
0.141,-0.018,0.108
0.142,-0.023,0.086
0.143,-0.005,-0.014
0.144,0.011,0.043
0.145,0.004,0.016
0.146,0.005,0.008
0.147,0.008,0.006
0.148,0.006,-0.001
0.149,0.008,0
0.15,0.007,-0.004
0.151,0.007,-0.001
0.152,0.008,-0.007
0.153,0.007,-0.008
0.154,0.003,-0.008
0.155,0.003,-0.005
0.156,0.002,-0.014
0.157,0.006,-0.022
0.158,0.009,-0.039
0.159,0.009,-0.032
0.16,0.004,-0.024
0.161,-0.016,-0.033
0.162,-0.018,-0.032
0.163,-0.002,-0.019
0.164,0.011,-0.02
0.165,0.008,-0.025
0.166,0.009,-0.014
0.167,0.013,0.012
0.168,0.011,-0.008
0.169,0.015,-0.027
0.17,0.012,-0.037
0.171,0.011,-0.043
0.172,0.008,-0.057
0.173,0.011,-0.037
0.174,0.01,0.012
0.175,0.01,-0.036
0.176,0.006,-0.098
0.177,0.007,-0.031
0.178,0.007,0.081
0.179,0.002,0.102
0.18,-0.001,0.049
0.181,-0.013,0.024
0.182,-0.014,0.006
0.183,0,0.048
0.184,0.012,0.033
0.185,0.011,0.025
0.186,0.008,0.037
0.187,0.011,0.031
0.188,0.007,0.028
0.189,0.006,0.017
0.19,0.006,0.005
0.191,0.009,-0.016
0.192,0.006,-0.018
0.193,0.006,-0.045
0.194,0.006,-0.039
0.195,0.008,-0.014
0.196,0.004,0.008
0.197,0.004,0.027
0.198,0.008,0.033
0.199,0.002,0.018
0.2,-0.002,0.009
0.201,-0.016,-0.01
0.202,-0.019,-0.017
0.203,0,-0.003
0.204,0.01,0.015
0.205,0.008,0.019
0.206,0.006,0.014
0.207,0.008,0.004
0.208,0.006,-0.023
0.209,0.007,-0.058
0.21,0.006,-0.024
0.211,0.008,0.012
0.212,0.004,-0.006
0.213,0.005,0.008
0.214,0.007,-0.001
0.215,0.003,0.006
0.216,-0.001,0.003
0.217,-0.002,0.003
0.218,0,-0.003
0.219,0.001,-0.003
0.22,0.001,-0.001
0.221,-0.016,-0.011
0.222,-0.021,-0.02
0.223,0,-0.023
0.224,0.011,-0.022
0.225,0.009,-0.034
0.226,0.009,-0.044
0.227,0.01,-0.044
0.228,0.009,0.032
0.229,0.01,0.127
0.23,0.008,0.053
0.231,0.012,0.008
0.232,0.007,0.025
0.233,0.011,0
0.234,0.007,0.016
0.235,0.007,0
0.236,0.003,0.014
0.237,0.003,0.006
0.238,0.006,0.003
0.239,0.004,0
0.24,0.003,0.001
0.241,-0.011,-0.005
