Time,Tibialis antelior,Gastrocnemius medialis
0,0.008,0.048
0.001,0.004,0.04
0.002,0,0.019
0.003,0.003,0.035
0.004,0.004,0.051
0.005,0.002,0.049
0.006,-0.001,0.041
0.007,-0.002,0.018
0.008,-0.002,-0.009
0.009,0.002,-0.012
0.01,0.001,-0.001
0.011,0.004,-0.058
0.012,0,-0.086
0.013,-0.014,-0.046
0.014,-0.012,-0.031
0.015,0.004,0.048
0.016,0.011,0.045
0.017,0.006,-0.002
0.018,0.005,0.003
0.019,0.008,-0.014
0.02,0.01,-0.008
0.021,0.009,-0.014
0.022,0.006,-0.003
0.023,0.01,-0.001
0.024,0.011,0
0.025,0.007,-0.003
0.026,0.006,-0.003
0.027,0.004,-0.006
0.028,0,-0.01
0.029,0,-0.009
0.03,0,-0.009
0.031,0,-0.002
0.032,-0.006,0
0.033,-0.017,-0.003
0.034,-0.016,-0.009
0.035,0,-0.01
0.036,0.006,-0.008
0.037,0.007,-0.003
0.038,0.009,0.001
0.039,0.006,0.002
0.04,0.007,0
0.041,0.011,-0.009
0.042,0.009,-0.022
0.043,0.011,-0.009
0.044,0.008,0.025
0.045,0.009,0.018
0.046,0.006,0.004
0.047,0.003,0.005
0.048,0,0
0.049,0.002,0.004
0.05,0.001,0.004
0.051,0,0.003
0.052,-0.007,0
0.053,-0.019,-0.005
0.054,-0.014,-0.007
0.055,0.001,-0.003
0.056,0.009,-0.001
0.057,0.005,-0.008
0.058,0.007,-0.014
0.059,0.006,-0.026
0.06,0.004,-0.043
0.061,0.003,-0.059
0.062,0.002,-0.067
0.063,0.003,-0.006
0.064,0.006,0.086
0.065,0.007,0.054
0.066,0.006,0.017
0.067,0.007,0.016
0.068,0.001,-0.011
0.069,0.002,0.012
0.07,0.002,0.036
0.071,0,0.059
0.072,-0.005,0.024
0.073,-0.016,-0.008
0.074,-0.01,-0.017
0.075,0.009,0.003
0.076,0.013,0.014
0.077,0.013,0.006
0.078,0.014,0.008
0.079,0.008,-0.01
0.08,0.004,-0.009
0.081,0.004,-0.014
0.082,0.004,-0.01
0.083,0.008,-0.008
0.084,0.009,0.011
0.085,0.007,0.016
0.086,0.002,0.017
0.087,0.003,0.018
0.088,0,-0.007
0.089,0.002,0
0.09,0.001,0.001
0.091,0,0
0.092,-0.003,0.002
0.093,-0.012,-0.003
0.094,-0.008,0
0.095,0.006,-0.003
0.096,0.012,0.002
0.097,0.01,-0.007
0.098,0.012,-0.029
0.099,0.006,-0.046
0.1,0.004,-0.055
0.101,0.007,-0.053
0.102,0.004,-0.001
0.103,0.007,0.067
0.104,0.008,0.048
0.105,0.009,0.02
0.106,0.007,0.016
0.107,0.007,0.005
0.108,0.003,0.007
0.109,0.004,0.003
0.11,0.006,0.007
0.111,0.003,0.001
0.112,-0.001,0
0.113,-0.015,-0.006
0.114,-0.007,-0.002
0.115,0.002,0.006
0.116,0.011,0.012
0.117,0.008,0.005
0.118,0.006,-0.002
0.119,0.005,-0.013
0.12,0.003,-0.015
0.121,0.006,-0.013
0.122,0.005,-0.014
0.123,0.008,-0.03
0.124,0.008,-0.034
0.125,0.006,-0.018
0.126,0.004,-0.004
0.127,0.002,-0.022
0.128,0.004,-0.028
0.129,0.008,0.053
0.13,0.005,0.031
0.131,0.002,0.018
0.132,-0.002,0.004
0.133,-0.013,-0.017
0.134,-0.009,-0.024
0.135,0.004,-0.035
0.136,0.009,-0.073
0.137,0.008,-0.098
0.138,0.011,-0.065
0.139,0.006,-0.079
0.14,0.002,-0.128
0.141,0.004,-0.16
0.142,0.004,-0.077
0.143,0.009,0.189
0.144,0.006,0.323
0.145,0,0.154
0.146,0.001,0.129
0.147,0.001,0.059
0.148,0.002,-0.001
0.149,0.006,-0.022
0.15,0.005,-0.049
0.151,0.003,-0.021
0.152,-0.001,-0.054
0.153,-0.012,-0.082
0.154,-0.008,-0.063
0.155,0.007,0.053
0.156,0.014,0.054
0.157,0.012,-0.032
0.158,0.009,-0.09
0.159,0.006,-0.018
0.16,0.005,0.102
0.161,0.009,0.113
0.162,0.006,0.014
0.163,0.006,0.088
0.164,0.004,0.141
0.165,0.006,0.076
0.166,0.008,0.068
0.167,0.005,0.071
0.168,0.003,0.06
0.169,0.002,0.058
0.17,0.001,0.056
0.171,-0.001,0.036
0.172,-0.005,-0.062
0.173,-0.017,-0.123
0.174,-0.014,-0.196
0.175,0.003,-0.267
0.176,0.016,-0.249
0.177,0.016,-0.169
0.178,0.018,0.029
